sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0383;-0.1628;9.8067;-0.0076;-0.171;9.8051;-0.0387;-0.0525;0.3055;0.0;0.0;0.0;2.0;-12.75;8.88;-17.31;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10124;2022-11-16 22:12:52:960
-0.0383;-0.1628;9.8067;-0.0122;-0.1729;9.8051;-0.0387;-0.0525;0.3055;0.0;-0.0244;0.2957;2.0;-12.75;8.88;-17.31;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10134;2022-11-16 22:12:52:970
-0.0383;-0.1628;9.8067;-0.0122;-0.1729;9.8051;-0.0387;-0.0525;0.3055;0.0;-0.0244;0.2957;2.0;-12.75;8.88;-17.31;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10144;2022-11-16 22:12:52:980
-0.0383;-0.1628;9.8067;-0.0122;-0.1729;9.8051;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-12.75;8.88;-17.31;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10154;2022-11-16 22:12:52:990
-0.0383;-0.1628;9.8067;-0.0122;-0.1729;9.8051;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-12.75;8.88;-17.31;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10164;2022-11-16 22:12:53:000
-0.0383;-0.1628;9.8067;-0.0122;-0.1729;9.8051;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10174;2022-11-16 22:12:53:010
-0.0383;-0.1628;9.8067;-0.0099;-0.1677;9.8052;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10184;2022-11-16 22:12:53:020
0.0096;-0.1724;9.8067;-0.0099;-0.1677;9.8052;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10194;2022-11-16 22:12:53:030
0.0096;-0.1724;9.8067;-0.0099;-0.1677;9.8052;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10204;2022-11-16 22:12:53:040
0.0096;-0.1724;9.8067;-0.0099;-0.1677;9.8052;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10214;2022-11-16 22:12:53:050
0.0096;-0.1724;9.8067;-0.0099;-0.1677;9.8052;0.0103;0.024;0.227;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10224;2022-11-16 22:12:53:060
0.0096;-0.1724;9.8067;-0.0099;-0.1677;9.8052;-0.019;-0.0181;0.2858;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10234;2022-11-16 22:12:53:070
0.0096;-0.1724;9.8067;-0.0103;-0.1655;9.8052;-0.019;-0.0181;0.2858;0.0;-0.0244;0.2957;2.0;-14.0;8.06;-17.06;56.23;1.0;0.04;0.0;20.229;;;;NaN;;;;0 / 0;10244;2022-11-16 22:12:53:080
-0.0383;-0.1724;9.7971;-0.0103;-0.1655;9.8052;-0.019;-0.0181;0.2858;0.0;-0.0244;0.2957;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10254;2022-11-16 22:12:53:090
-0.0383;-0.1724;9.7971;-0.0103;-0.1655;9.8052;-0.019;-0.0181;0.2858;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10264;2022-11-16 22:12:53:100
-0.0383;-0.1724;9.7971;-0.0103;-0.1655;9.8052;-0.019;-0.0181;0.2858;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10275;2022-11-16 22:12:53:111
-0.0383;-0.1724;9.7971;-0.0103;-0.1655;9.8052;-0.019;-0.0181;0.2858;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10284;2022-11-16 22:12:53:120
-0.0383;-0.1724;9.7971;-0.0103;-0.1655;9.8052;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10295;2022-11-16 22:12:53:131
-0.0383;-0.1724;9.7971;-0.008;-0.1624;9.8053;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10304;2022-11-16 22:12:53:140
-0.0383;-0.1724;9.7971;-0.008;-0.1624;9.8053;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.56;7.88;-17.06;61.18;0.97;0.06;0.0;20.229;;;;NaN;;;;0 / 0;10314;2022-11-16 22:12:53:150
-0.0192;-0.1724;9.845;-0.008;-0.1624;9.8053;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10324;2022-11-16 22:12:53:160
-0.0192;-0.1724;9.845;-0.008;-0.1624;9.8053;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10334;2022-11-16 22:12:53:170
-0.0192;-0.1724;9.845;-0.008;-0.1624;9.8053;-0.0292;0.0074;0.2367;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10344;2022-11-16 22:12:53:180
-0.0192;-0.1724;9.845;-0.008;-0.1624;9.8053;0.0091;0.0058;0.3151;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10355;2022-11-16 22:12:53:191
-0.0192;-0.1724;9.845;-0.008;-0.1624;9.8053;0.0091;0.0058;0.3151;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10365;2022-11-16 22:12:53:201
-0.0192;-0.1724;9.845;-0.0091;-0.1574;9.8053;0.0091;0.0058;0.3151;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10374;2022-11-16 22:12:53:210
0.0;-0.1437;9.8067;-0.0091;-0.1574;9.8053;0.0091;0.0058;0.3151;0.0024;0.0195;-0.0745;2.0;-13.81;7.75;-17.06;61.18;0.97;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10384;2022-11-16 22:12:53:220
0.0;-0.1437;9.8067;-0.0091;-0.1574;9.8053;0.0091;0.0058;0.3151;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10395;2022-11-16 22:12:53:231
0.0;-0.1437;9.8067;-0.0091;-0.1574;9.8053;0.0091;0.0058;0.3151;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10404;2022-11-16 22:12:53:240
0.0;-0.1437;9.8067;-0.0091;-0.1574;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10414;2022-11-16 22:12:53:250
0.0;-0.1437;9.8067;-0.0103;-0.1581;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10425;2022-11-16 22:12:53:261
0.0;-0.1437;9.8067;-0.0103;-0.1581;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10434;2022-11-16 22:12:53:270
0.0;-0.1437;9.8067;-0.0103;-0.1581;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.37;8.06;-17.06;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10445;2022-11-16 22:12:53:281
-0.0287;-0.1628;9.7971;-0.0103;-0.1581;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10454;2022-11-16 22:12:53:290
-0.0287;-0.1628;9.7971;-0.0103;-0.1581;9.8053;-0.0508;-0.0261;0.2758;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10464;2022-11-16 22:12:53:300
-0.0287;-0.1628;9.7971;-0.0103;-0.1581;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10474;2022-11-16 22:12:53:310
-0.0287;-0.1628;9.7971;-0.0103;-0.1581;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10484;2022-11-16 22:12:53:320
-0.0287;-0.1628;9.7971;-0.0107;-0.1567;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10494;2022-11-16 22:12:53:330
-0.0287;-0.1628;9.7971;-0.0107;-0.1567;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10504;2022-11-16 22:12:53:340
0.0;-0.2586;9.8737;-0.0107;-0.1567;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;-0.1332;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10514;2022-11-16 22:12:53:350
0.0;-0.2586;9.8737;-0.0107;-0.1567;9.8053;0.0024;-6.0E-4;0.3248;0.0;0.0;0.0;2.0;-13.87;8.31;-17.75;59.31;0.92;0.05;0.0;18.685;;;;NaN;;;;0 / 0;10524;2022-11-16 22:12:53:360
0.0;-0.2586;9.8737;-0.0107;-0.1567;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10534;2022-11-16 22:12:53:370
0.0;-0.2586;9.8737;-0.0107;-0.1567;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10544;2022-11-16 22:12:53:380
0.0;-0.2586;9.8737;-0.008;-0.1617;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10554;2022-11-16 22:12:53:390
0.0;-0.2586;9.8737;-0.008;-0.1617;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10564;2022-11-16 22:12:53:400
0.0;-0.2586;9.8737;-0.008;-0.1617;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10575;2022-11-16 22:12:53:411
0.0383;-0.1149;9.8354;-0.008;-0.1617;9.8053;-0.001;-0.0354;0.1876;0.0;0.0;0.0;2.0;-13.19;8.31;-16.75;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10584;2022-11-16 22:12:53:420
0.0383;-0.1149;9.8354;-0.008;-0.1617;9.8053;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10594;2022-11-16 22:12:53:430
0.0383;-0.1149;9.8354;-0.008;-0.1617;9.8053;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10604;2022-11-16 22:12:53:440
0.0383;-0.1149;9.8354;-0.0011;-0.1206;9.8059;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10614;2022-11-16 22:12:53:450
0.0383;-0.1149;9.8354;-0.0011;-0.1206;9.8059;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10624;2022-11-16 22:12:53:460
0.0383;-0.1149;9.8354;-0.0011;-0.1206;9.8059;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10634;2022-11-16 22:12:53:470
0.0287;0.2298;9.8354;-0.0011;-0.1206;9.8059;0.0245;0.3494;0.2167;0.0;0.0;0.0;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10644;2022-11-16 22:12:53:480
0.0287;0.2298;9.8354;-0.0011;-0.1206;9.8059;0.0245;0.3494;0.2167;0.0538;-0.0049;0.121;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.685;;;;NaN;;;;0 / 0;10654;2022-11-16 22:12:53:490
0.0287;0.2298;9.8354;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.75;8.56;-16.62;59.31;0.92;0.06;0.0;18.896;;;;NaN;;;;0 / 0;10665;2022-11-16 22:12:53:501
0.0287;0.2298;9.8354;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10674;2022-11-16 22:12:53:510
0.0287;0.2298;9.8354;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10685;2022-11-16 22:12:53:521
0.0287;0.2298;9.8354;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10694;2022-11-16 22:12:53:530
0.0287;0.2298;9.8354;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10705;2022-11-16 22:12:53:541
0.249;0.3926;9.8067;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10714;2022-11-16 22:12:53:550
0.249;0.3926;9.8067;0.0091;-0.0837;9.8062;0.2556;0.4858;0.3141;0.0538;-0.0049;0.121;2.0;-13.5;7.56;-17.12;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10724;2022-11-16 22:12:53:560
0.249;0.3926;9.8067;0.037;-0.0499;9.8064;0.1296;0.0303;0.2551;0.0538;-0.0049;0.121;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10734;2022-11-16 22:12:53:570
0.249;0.3926;9.8067;0.037;-0.0499;9.8064;0.1296;0.0303;0.2551;0.0538;-0.0049;0.121;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10746;2022-11-16 22:12:53:582
0.249;0.3926;9.8067;0.037;-0.0499;9.8064;0.1296;0.0303;0.2551;0.0538;-0.0049;0.121;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10754;2022-11-16 22:12:53:590
0.249;0.3926;9.8067;0.037;-0.0499;9.8064;0.1296;0.0303;0.2551;0.0538;-0.0049;0.121;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10764;2022-11-16 22:12:53:600
0.4022;1.1205;10.2568;0.037;-0.0499;9.8064;0.1296;0.0303;0.2551;0.0538;-0.0049;0.121;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10774;2022-11-16 22:12:53:610
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;0.1296;0.0303;0.2551;0.0819;-0.0318;-0.0635;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10785;2022-11-16 22:12:53:621
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;0.1296;0.0303;0.2551;0.0819;-0.0318;-0.0635;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10794;2022-11-16 22:12:53:630
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;0.1296;0.0303;0.2551;0.0819;-0.0318;-0.0635;2.0;-15.06;7.69;-18.19;58.83;0.49;-0.05;0.0;18.896;;;;NaN;;;;0 / 0;10804;2022-11-16 22:12:53:640
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10814;2022-11-16 22:12:53:650
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10824;2022-11-16 22:12:53:660
0.4022;1.1205;10.2568;0.037;-0.057;9.8064;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10834;2022-11-16 22:12:53:670
-0.0766;-0.5938;10.2089;0.037;-0.057;9.8064;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10844;2022-11-16 22:12:53:680
-0.0766;-0.5938;10.2089;0.0084;-0.1027;9.8061;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10854;2022-11-16 22:12:53:690
-0.0766;-0.5938;10.2089;0.0084;-0.1027;9.8061;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10864;2022-11-16 22:12:53:700
-0.0766;-0.5938;10.2089;0.0084;-0.1027;9.8061;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-16.69;6.94;-19.0;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10874;2022-11-16 22:12:53:710
-0.0766;-0.5938;10.2089;0.0084;-0.1027;9.8061;-0.3735;-0.4746;3.5306;0.0819;-0.0318;-0.0635;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10884;2022-11-16 22:12:53:720
-0.0766;-0.5938;10.2089;0.0084;-0.1027;9.8061;-0.0142;-0.2703;0.2949;0.0819;-0.0318;-0.0635;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10894;2022-11-16 22:12:53:730
0.067;0.0383;9.73;0.0084;-0.1027;9.8061;-0.0142;-0.2703;0.2949;0.0819;-0.0318;-0.0635;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10904;2022-11-16 22:12:53:740
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;-0.0142;-0.2703;0.2949;-0.1527;0.0281;-0.8381;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10914;2022-11-16 22:12:53:750
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;-0.0142;-0.2703;0.2949;-0.1527;0.0281;-0.8381;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10924;2022-11-16 22:12:53:760
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;-0.0142;-0.2703;0.2949;-0.1527;0.0281;-0.8381;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10934;2022-11-16 22:12:53:770
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;-0.0142;-0.2703;0.2949;-0.1527;0.0281;-0.8381;2.0;-17.87;6.31;-19.31;67.86;0.33;-0.22;0.0;18.896;;;;NaN;;;;0 / 0;10944;2022-11-16 22:12:53:780
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;18.896;;;;NaN;;;;0 / 0;10955;2022-11-16 22:12:53:791
0.067;0.0383;9.73;0.0096;-0.1127;9.8059;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;18.896;;;;NaN;;;;0 / 0;10964;2022-11-16 22:12:53:800
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;18.896;;;;NaN;;;;0 / 0;10974;2022-11-16 22:12:53:810
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;10984;2022-11-16 22:12:53:820
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;10994;2022-11-16 22:12:53:830
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;0.0399;-0.0653;0.1869;-0.1527;0.0281;-0.8381;2.0;-18.06;6.19;-19.19;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11004;2022-11-16 22:12:53:840
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;-0.022;0.3027;0.4024;-0.1527;0.0281;-0.8381;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11014;2022-11-16 22:12:53:850
0.0383;0.0958;9.6534;0.0208;-0.1072;9.806;-0.022;0.3027;0.4024;-0.1527;0.0281;-0.8381;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11024;2022-11-16 22:12:53:860
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;-0.022;0.3027;0.4024;-0.1527;0.0281;-0.8381;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11034;2022-11-16 22:12:53:870
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;-0.022;0.3027;0.4024;-0.0379;0.0244;-0.5681;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11044;2022-11-16 22:12:53:880
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;-0.022;0.3027;0.4024;-0.0379;0.0244;-0.5681;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11054;2022-11-16 22:12:53:890
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;-0.022;0.3027;0.4024;-0.0379;0.0244;-0.5681;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11064;2022-11-16 22:12:53:900
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;0.3239;0.9264;0.0197;-0.0379;0.0244;-0.5681;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11074;2022-11-16 22:12:53:910
0.2298;0.4597;9.7971;0.0268;-0.0682;9.8063;0.3239;0.9264;0.0197;-0.0379;0.0244;-0.5681;2.0;-17.69;5.69;-17.56;72.18;0.66;-0.06;0.0;49.524;;;;NaN;;;;0 / 0;11084;2022-11-16 22:12:53:920
0.2298;0.4597;9.7971;0.0772;0.0764;9.806;0.3239;0.9264;0.0197;-0.0379;0.0244;-0.5681;2.0;-18.06;6.13;-16.94;71.05;-0.45;-0.45;0.0;49.524;;;;NaN;;;;0 / 0;11095;2022-11-16 22:12:53:931
1.1013;0.8332;13.5991;0.0772;0.0764;9.806;0.3239;0.9264;0.0197;-0.0379;0.0244;-0.5681;2.0;-18.06;6.13;-16.94;71.05;-0.45;-0.45;0.0;49.524;;;;NaN;;;;0 / 0;11104;2022-11-16 22:12:53:940
1.1013;0.8332;13.5991;0.0772;0.0764;9.806;0.3239;0.9264;0.0197;-0.0379;0.0244;-0.5681;2.0;-18.06;6.13;-16.94;71.05;-0.45;-0.45;0.0;49.524;;;;NaN;;;;0 / 0;11114;2022-11-16 22:12:53:950
