sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0765;0.0217;9.7263;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3692;2022-11-17 13:45:01:868
0.0765;0.0217;9.7263;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3702;2022-11-17 13:45:01:878
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3713;2022-11-17 13:45:01:889
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3722;2022-11-17 13:45:01:898
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3733;2022-11-17 13:45:01:909
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3742;2022-11-17 13:45:01:918
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3752;2022-11-17 13:45:01:928
0.0692;0.014;9.74;-0.0112;0.0172;9.8066;0.0602;0.0023;-0.0588;-0.03;0.05;-0.02;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3762;2022-11-17 13:45:01:938
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3773;2022-11-17 13:45:01:949
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.37;4.5;-27.81;75.15;-0.1;0.1;5.0;31.621;;;;NaN;;;;0 / 0;3783;2022-11-17 13:45:01:959
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3792;2022-11-17 13:45:01:968
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3802;2022-11-17 13:45:01:978
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3812;2022-11-17 13:45:01:988
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3823;2022-11-17 13:45:01:999
0.0692;0.014;9.74;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3833;2022-11-17 13:45:02:009
0.0671;0.0155;9.758;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3842;2022-11-17 13:45:02:018
0.0671;0.0155;9.758;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3853;2022-11-17 13:45:02:029
0.0671;0.0155;9.758;-0.0055;0.0163;9.8066;0.0644;-0.0065;-0.0686;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3862;2022-11-17 13:45:02:038
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3873;2022-11-17 13:45:02:049
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3882;2022-11-17 13:45:02:058
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3892;2022-11-17 13:45:02:068
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.06;-0.01;0.07;54.4;-19.25;4.19;-27.69;77.99;-0.1;0.03;5.0;31.621;;;;NaN;;;;0 / 0;3903;2022-11-17 13:45:02:079
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.621;;;;NaN;;;;0 / 0;3912;2022-11-17 13:45:02:088
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3922;2022-11-17 13:45:02:098
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3932;2022-11-17 13:45:02:108
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3943;2022-11-17 13:45:02:119
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3953;2022-11-17 13:45:02:129
0.0671;0.0155;9.758;-2.0E-4;0.0155;9.8066;0.0492;0.004;-0.0588;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3962;2022-11-17 13:45:02:138
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3972;2022-11-17 13:45:02:148
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3982;2022-11-17 13:45:02:158
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;3992;2022-11-17 13:45:02:168
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;4002;2022-11-17 13:45:02:178
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;4013;2022-11-17 13:45:02:189
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;54.4;-19.62;4.19;-27.25;78.57;-0.09;0.0;5.0;31.135;;;;NaN;;;;0 / 0;4022;2022-11-17 13:45:02:198
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;0.05;-0.02;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4032;2022-11-17 13:45:02:208
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4042;2022-11-17 13:45:02:218
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4052;2022-11-17 13:45:02:228
0.0785;0.0155;9.7464;0.0043;0.0144;9.8066;0.074;-0.0144;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4062;2022-11-17 13:45:02:238
0.0785;0.0155;9.7464;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4073;2022-11-17 13:45:02:249
0.0785;0.0155;9.7464;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4082;2022-11-17 13:45:02:258
0.0785;0.0155;9.7464;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4093;2022-11-17 13:45:02:269
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4102;2022-11-17 13:45:02:278
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4112;2022-11-17 13:45:02:288
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4122;2022-11-17 13:45:02:298
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4132;2022-11-17 13:45:02:308
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.25;4.0;-27.56;77.99;-0.08;-0.03;5.0;31.135;;;;NaN;;;;0 / 0;4143;2022-11-17 13:45:02:319
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4152;2022-11-17 13:45:02:328
0.0762;0.0182;9.7454;0.0088;0.0135;9.8066;0.0597;-0.0135;-0.0686;0.03;-0.01;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4162;2022-11-17 13:45:02:338
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4172;2022-11-17 13:45:02:348
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4182;2022-11-17 13:45:02:358
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4192;2022-11-17 13:45:02:368
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4203;2022-11-17 13:45:02:379
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4213;2022-11-17 13:45:02:389
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;31.135;;;;NaN;;;;0 / 0;4222;2022-11-17 13:45:02:398
0.0762;0.0182;9.7454;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;30.818;;;;NaN;;;;0 / 0;4232;2022-11-17 13:45:02:408
0.0743;0.0082;9.7427;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;30.818;;;;NaN;;;;0 / 0;4242;2022-11-17 13:45:02:418
0.0743;0.0082;9.7427;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;30.818;;;;NaN;;;;0 / 0;4252;2022-11-17 13:45:02:428
0.0743;0.0082;9.7427;0.0125;0.0129;9.8066;0.0561;-0.0031;-0.0588;0.0;-0.1;0.01;53.5;-19.5;4.0;-27.25;77.99;-0.08;-0.05;5.0;30.818;;;;NaN;;;;0 / 0;4262;2022-11-17 13:45:02:438
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.0;-0.1;0.01;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4273;2022-11-17 13:45:02:449
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.0;-0.1;0.01;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4283;2022-11-17 13:45:02:459
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.0;-0.1;0.01;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4292;2022-11-17 13:45:02:468
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4303;2022-11-17 13:45:02:479
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4312;2022-11-17 13:45:02:488
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4326;2022-11-17 13:45:02:502
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4332;2022-11-17 13:45:02:508
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4342;2022-11-17 13:45:02:518
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4352;2022-11-17 13:45:02:528
0.0743;0.0082;9.7427;0.0166;0.013;9.8066;0.0519;-0.0032;-0.0686;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4362;2022-11-17 13:45:02:538
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;53.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4372;2022-11-17 13:45:02:548
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;54.5;-19.12;4.06;-27.81;77.98;-0.08;-0.07;5.0;30.818;;;;NaN;;;;0 / 0;4382;2022-11-17 13:45:02:558
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4393;2022-11-17 13:45:02:569
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4403;2022-11-17 13:45:02:579
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4412;2022-11-17 13:45:02:588
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.03;-0.01;-0.02;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4422;2022-11-17 13:45:02:598
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4433;2022-11-17 13:45:02:609
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4443;2022-11-17 13:45:02:619
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4452;2022-11-17 13:45:02:628
0.0841;0.0128;9.754;0.0202;0.0127;9.8066;0.0581;-0.0029;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4462;2022-11-17 13:45:02:638
0.0841;0.0128;9.754;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4472;2022-11-17 13:45:02:648
0.0841;0.0128;9.754;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4482;2022-11-17 13:45:02:658
0.0841;0.0128;9.754;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4492;2022-11-17 13:45:02:668
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.0;4.38;-26.81;77.98;-0.07;-0.12;5.0;30.818;;;;NaN;;;;0 / 0;4503;2022-11-17 13:45:02:679
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;30.818;;;;NaN;;;;0 / 0;4512;2022-11-17 13:45:02:688
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;30.818;;;;NaN;;;;0 / 0;4522;2022-11-17 13:45:02:698
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;30.818;;;;NaN;;;;0 / 0;4532;2022-11-17 13:45:02:708
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;30.818;;;;NaN;;;;0 / 0;4542;2022-11-17 13:45:02:718
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4552;2022-11-17 13:45:02:728
0.084;0.0124;9.7414;0.0232;0.0119;9.8066;0.0453;-0.0119;-0.0588;0.0;-0.04;-0.05;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4563;2022-11-17 13:45:02:739
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4572;2022-11-17 13:45:02:748
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4582;2022-11-17 13:45:02:758
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4593;2022-11-17 13:45:02:769
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4603;2022-11-17 13:45:02:779
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4612;2022-11-17 13:45:02:788
0.084;0.0124;9.7414;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.69;4.56;-27.5;75.83;-0.07;-0.14;5.0;31.428;;;;NaN;;;;0 / 0;4622;2022-11-17 13:45:02:798
0.0757;0.0112;9.7482;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4632;2022-11-17 13:45:02:808
0.0757;0.0112;9.7482;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4642;2022-11-17 13:45:02:818
0.0757;0.0112;9.7482;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4652;2022-11-17 13:45:02:828
0.0757;0.0112;9.7482;0.0258;0.0112;9.8066;0.0526;-0.0014;-0.0587;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4663;2022-11-17 13:45:02:839
0.0757;0.0112;9.7482;0.0284;0.0106;9.8066;0.05;-0.0106;-0.0685;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4672;2022-11-17 13:45:02:848
0.0757;0.0112;9.7482;0.0284;0.0106;9.8066;0.05;-0.0106;-0.0685;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4682;2022-11-17 13:45:02:858
0.0757;0.0112;9.7482;0.0284;0.0106;9.8066;0.05;-0.0106;-0.0685;0.03;0.02;0.04;54.5;-19.75;4.25;-27.75;78.56;-0.07;-0.15;5.0;31.428;;;;NaN;;;;0 / 0;4692;2022-11-17 13:45:02:868
