sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3639;-1.7526;9.7779;0.0177;-2.5259;9.4757;-0.098;0.9798;0.409;-0.2896;-0.226;1.1851;127.0;-9.87;-2.62;12.06;84.08;10.65;-0.23;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12448;2022-11-16 23:02:27:269
-0.3639;-1.7526;9.7779;-0.1215;-2.683;9.4316;-0.098;0.9798;0.409;-0.2896;-0.226;1.1851;127.0;-9.87;-2.62;12.06;84.08;10.65;-0.23;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12458;2022-11-16 23:02:27:279
-0.1149;-0.68;9.8928;-0.1215;-2.683;9.4316;-0.098;0.9798;0.409;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12468;2022-11-16 23:02:27:289
-0.1149;-0.68;9.8928;-0.1215;-2.683;9.4316;-0.098;0.9798;0.409;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12478;2022-11-16 23:02:27:299
-0.1149;-0.68;9.8928;-0.1215;-2.683;9.4316;-0.098;0.9798;0.409;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12487;2022-11-16 23:02:27:308
-0.1149;-0.68;9.8928;-0.1215;-2.683;9.4316;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12498;2022-11-16 23:02:27:319
-0.1149;-0.68;9.8928;-0.1215;-2.683;9.4316;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12508;2022-11-16 23:02:27:329
-0.1149;-0.68;9.8928;-0.0761;-2.364;9.5171;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12518;2022-11-16 23:02:27:339
-0.1149;-0.68;9.8928;-0.0761;-2.364;9.5171;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;127.0;-12.87;-4.87;11.19;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12528;2022-11-16 23:02:27:349
0.2777;1.3024;9.7683;-0.0761;-2.364;9.5171;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;127.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12537;2022-11-16 23:02:27:358
0.2777;1.3024;9.7683;-0.0761;-2.364;9.5171;0.5498;3.3739;0.3765;0.0513;0.6451;-1.6591;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12548;2022-11-16 23:02:27:369
0.2777;1.3024;9.7683;-0.0761;-2.364;9.5171;0.0683;2.9603;0.744;0.0513;0.6451;-1.6591;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12558;2022-11-16 23:02:27:379
0.2777;1.3024;9.7683;-0.0761;-2.364;9.5171;0.0683;2.9603;0.744;0.0513;0.6451;-1.6591;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;54.492;46.035576;11.130806;;NaN;;899.999;;4 / 21;12567;2022-11-16 23:02:27:388
0.2777;1.3024;9.7683;-0.0543;-1.8126;9.6375;0.0683;2.9603;0.744;0.0513;0.6451;-1.6591;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12578;2022-11-16 23:02:27:399
0.2777;1.3024;9.7683;-0.0543;-1.8126;9.6375;0.0683;2.9603;0.744;0.0513;0.6451;-1.6591;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12588;2022-11-16 23:02:27:409
0.3639;2.3463;9.6151;-0.0543;-1.8126;9.6375;0.0683;2.9603;0.744;1.394;0.4117;-3.1802;135.0;-14.25;-7.25;10.44;97.77;15.88;0.74;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12598;2022-11-16 23:02:27:419
0.3639;2.3463;9.6151;-0.0543;-1.8126;9.6375;0.0683;2.9603;0.744;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12608;2022-11-16 23:02:27:429
0.3639;2.3463;9.6151;-0.0543;-1.8126;9.6375;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12618;2022-11-16 23:02:27:439
0.3639;2.3463;9.6151;-0.0543;-1.8126;9.6375;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12628;2022-11-16 23:02:27:449
0.3639;2.3463;9.6151;0.051;-0.9626;9.7591;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12638;2022-11-16 23:02:27:459
0.3639;2.3463;9.6151;0.051;-0.9626;9.7591;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12648;2022-11-16 23:02:27:469
0.3639;2.3463;9.6151;0.051;-0.9626;9.7591;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;135.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12658;2022-11-16 23:02:27:479
0.2969;4.0127;9.7971;0.051;-0.9626;9.7591;1.0462;4.646;0.1846;1.394;0.4117;-3.1802;142.0;-14.37;-8.62;11.38;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12668;2022-11-16 23:02:27:489
0.2969;4.0127;9.7971;0.051;-0.9626;9.7591;0.3016;5.071;0.1724;1.394;0.4117;-3.1802;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12678;2022-11-16 23:02:27:499
0.2969;4.0127;9.7971;0.051;-0.9626;9.7591;0.3016;5.071;0.1724;1.394;0.4117;-3.1802;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12687;2022-11-16 23:02:27:508
0.2969;4.0127;9.7971;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.394;0.4117;-3.1802;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12698;2022-11-16 23:02:27:519
0.2969;4.0127;9.7971;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.394;0.4117;-3.1802;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12707;2022-11-16 23:02:27:528
0.2969;4.0127;9.7971;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.394;0.4117;-3.1802;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12718;2022-11-16 23:02:27:539
0.814;5.2002;8.6383;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.9511;-0.3653;-2.1466;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12728;2022-11-16 23:02:27:549
0.814;5.2002;8.6383;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.9511;-0.3653;-2.1466;142.0;-15.37;-9.62;10.19;116.0;10.65;0.32;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12737;2022-11-16 23:02:27:558
0.814;5.2002;8.6383;0.0801;-0.3122;9.8013;0.3016;5.071;0.1724;1.9511;-0.3653;-2.1466;142.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12748;2022-11-16 23:02:27:569
0.814;5.2002;8.6383;0.0861;0.4797;9.7945;0.3016;5.071;0.1724;1.9511;-0.3653;-2.1466;142.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12758;2022-11-16 23:02:27:579
0.814;5.2002;8.6383;0.0861;0.4797;9.7945;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;142.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12768;2022-11-16 23:02:27:589
0.814;5.2002;8.6383;0.0861;0.4797;9.7945;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;142.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12778;2022-11-16 23:02:27:599
0.814;5.2002;8.6383;0.0861;0.4797;9.7945;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;82.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12788;2022-11-16 23:02:27:609
-0.2394;2.0686;10.2185;0.0861;0.4797;9.7945;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;82.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12798;2022-11-16 23:02:27:619
-0.2394;2.0686;10.2185;0.0861;0.4797;9.7945;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;82.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12808;2022-11-16 23:02:27:629
-0.2394;2.0686;10.2185;0.1064;1.1001;9.7441;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;82.0;-14.25;-10.62;11.19;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12818;2022-11-16 23:02:27:639
-0.2394;2.0686;10.2185;0.1064;1.1001;9.7441;-0.5176;-0.3816;0.5514;1.9511;-0.3653;-2.1466;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12828;2022-11-16 23:02:27:649
-0.2394;2.0686;10.2185;0.1064;1.1001;9.7441;-0.4889;0.6868;0.2516;1.9511;-0.3653;-2.1466;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12838;2022-11-16 23:02:27:659
-0.2394;2.0686;10.2185;0.1064;1.1001;9.7441;-0.4889;0.6868;0.2516;1.9511;-0.3653;-2.1466;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12848;2022-11-16 23:02:27:669
0.1245;2.9209;9.6055;0.1064;1.1001;9.7441;-0.4889;0.6868;0.2516;0.5632;-0.0476;-0.8088;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12858;2022-11-16 23:02:27:679
0.1245;2.9209;9.6055;0.1064;1.1001;9.7441;-0.4889;0.6868;0.2516;0.5632;-0.0476;-0.8088;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12868;2022-11-16 23:02:27:689
0.1245;2.9209;9.6055;0.1102;1.7098;9.6558;-0.4889;0.6868;0.2516;0.5632;-0.0476;-0.8088;82.0;-14.56;-10.69;10.75;127.08;1.82;-0.47;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12878;2022-11-16 23:02:27:699
0.1245;2.9209;9.6055;0.1102;1.7098;9.6558;-0.4889;0.6868;0.2516;0.5632;-0.0476;-0.8088;82.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12888;2022-11-16 23:02:27:709
0.1245;2.9209;9.6055;0.1102;1.7098;9.6558;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;82.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12898;2022-11-16 23:02:27:719
0.1245;2.9209;9.6055;0.1102;1.7098;9.6558;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;60.384;46.035576;11.130806;;NaN;;899.999;;4 / 21;12909;2022-11-16 23:02:27:730
0.1245;2.9209;9.6055;0.1102;1.7098;9.6558;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12918;2022-11-16 23:02:27:739
0.067;2.8252;10.3334;0.1102;1.7098;9.6558;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12928;2022-11-16 23:02:27:749
0.067;2.8252;10.3334;0.1735;2.1615;9.5638;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12938;2022-11-16 23:02:27:759
0.067;2.8252;10.3334;0.1735;2.1615;9.5638;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.69;-10.31;10.81;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12948;2022-11-16 23:02:27:769
0.067;2.8252;10.3334;0.1735;2.1615;9.5638;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12958;2022-11-16 23:02:27:779
0.067;2.8252;10.3334;0.1735;2.1615;9.5638;-0.0333;0.4161;0.4061;0.5632;-0.0476;-0.8088;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12968;2022-11-16 23:02:27:789
0.067;2.8252;10.3334;0.1735;2.1615;9.5638;0.0527;-0.145;0.6517;0.5632;-0.0476;-0.8088;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12978;2022-11-16 23:02:27:799
0.4022;1.7142;9.73;0.1735;2.1615;9.5638;0.0527;-0.145;0.6517;-0.4239;0.0696;0.055;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12988;2022-11-16 23:02:27:809
0.4022;1.7142;9.73;0.1735;2.1615;9.5638;0.0527;-0.145;0.6517;-0.4239;0.0696;0.055;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;12998;2022-11-16 23:02:27:819
0.4022;1.7142;9.73;0.2237;2.3649;9.5145;0.0527;-0.145;0.6517;-0.4239;0.0696;0.055;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13007;2022-11-16 23:02:27:828
0.4022;1.7142;9.73;0.2237;2.3649;9.5145;0.0527;-0.145;0.6517;-0.4239;0.0696;0.055;79.0;-14.0;-9.25;11.0;127.81;-10.04;-0.65;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13018;2022-11-16 23:02:27:839
0.4022;1.7142;9.73;0.2237;2.3649;9.5145;0.0527;-0.145;0.6517;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13028;2022-11-16 23:02:27:849
0.4022;1.7142;9.73;0.2237;2.3649;9.5145;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13038;2022-11-16 23:02:27:859
0.4022;1.7142;9.73;0.2237;2.3649;9.5145;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13048;2022-11-16 23:02:27:869
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13058;2022-11-16 23:02:27:879
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13068;2022-11-16 23:02:27:889
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13078;2022-11-16 23:02:27:899
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;-0.7559;-1.3716;0.4544;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13087;2022-11-16 23:02:27:908
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;0.2219;-1.1833;0.5917;-0.4239;0.0696;0.055;103.0;-14.44;-9.31;12.13;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13098;2022-11-16 23:02:27:919
-0.4788;0.3735;9.7683;0.1449;2.3404;9.5221;0.2219;-1.1833;0.5917;-0.4239;0.0696;0.055;103.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13108;2022-11-16 23:02:27:929
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;0.2219;-1.1833;0.5917;-0.5388;0.0672;0.3714;103.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13118;2022-11-16 23:02:27:939
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;0.2219;-1.1833;0.5917;-0.5388;0.0672;0.3714;103.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13127;2022-11-16 23:02:27:948
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;0.2219;-1.1833;0.5917;-0.5388;0.0672;0.3714;103.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13138;2022-11-16 23:02:27:959
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;0.2219;-1.1833;0.5917;-0.5388;0.0672;0.3714;138.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13148;2022-11-16 23:02:27:969
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-13.5;-8.12;12.56;128.97;-13.95;-1.35;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13158;2022-11-16 23:02:27:979
0.0479;0.0862;9.8737;0.1203;2.1495;9.5674;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13168;2022-11-16 23:02:27:989
0.0479;0.0862;9.8737;0.0299;1.7008;9.6579;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13177;2022-11-16 23:02:27:998
-0.1149;-0.2873;9.7875;0.0299;1.7008;9.6579;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13188;2022-11-16 23:02:28:009
-0.1149;-0.2873;9.7875;0.0299;1.7008;9.6579;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13198;2022-11-16 23:02:28:019
-0.1149;-0.2873;9.7875;0.0299;1.7008;9.6579;-0.1874;-1.7725;0.4468;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13208;2022-11-16 23:02:28:029
-0.1149;-0.2873;9.7875;0.0299;1.7008;9.6579;0.3029;-2.41;0.2973;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13218;2022-11-16 23:02:28:039
-0.1149;-0.2873;9.7875;0.0299;1.7008;9.6579;0.3029;-2.41;0.2973;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;54.354;46.035576;11.130806;;NaN;;899.999;;4 / 21;13228;2022-11-16 23:02:28:049
-0.1149;-0.2873;9.7875;-0.0049;0.9967;9.7558;0.3029;-2.41;0.2973;-0.5388;0.0672;0.3714;138.0;-14.87;-6.31;11.19;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;4 / 21;13238;2022-11-16 23:02:28:059
-0.431;-2.1835;9.663;-0.0049;0.9967;9.7558;0.3029;-2.41;0.2973;-1.0299;0.237;1.3121;138.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;4 / 21;13248;2022-11-16 23:02:28:069
-0.431;-2.1835;9.663;-0.0049;0.9967;9.7558;0.3029;-2.41;0.2973;-1.0299;0.237;1.3121;138.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;4 / 21;13258;2022-11-16 23:02:28:079
-0.431;-2.1835;9.663;-0.0049;0.9967;9.7558;0.3029;-2.41;0.2973;-1.0299;0.237;1.3121;134.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;4 / 21;13267;2022-11-16 23:02:28:088
-0.431;-2.1835;9.663;-0.0049;0.9967;9.7558;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;4 / 21;13277;2022-11-16 23:02:28:098
-0.431;-2.1835;9.663;-0.0049;0.9967;9.7558;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13288;2022-11-16 23:02:28:109
-0.431;-2.1835;9.663;0.0869;0.7005;9.7812;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13298;2022-11-16 23:02:28:119
-0.431;-2.1835;9.663;0.0869;0.7005;9.7812;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-13.69;-4.69;10.44;118.51;-12.66;-0.72;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13307;2022-11-16 23:02:28:128
0.1149;-1.9249;9.7109;0.0869;0.7005;9.7812;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-11.06;-3.06;10.19;108.45;-4.1;-0.51;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13318;2022-11-16 23:02:28:139
0.1149;-1.9249;9.7109;0.0869;0.7005;9.7812;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-11.06;-3.06;10.19;108.45;-4.1;-0.51;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13328;2022-11-16 23:02:28:149
0.1149;-1.9249;9.7109;0.0869;0.7005;9.7812;0.9767;-1.8534;0.2203;-1.0299;0.237;1.3121;134.0;-11.06;-3.06;10.19;108.45;-4.1;-0.51;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13338;2022-11-16 23:02:28:159
0.1149;-1.9249;9.7109;0.0869;0.7005;9.7812;-0.8051;-3.912;0.1238;-1.0299;0.237;1.3121;134.0;-11.06;-3.06;10.19;108.45;-4.1;-0.51;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13347;2022-11-16 23:02:28:168
0.1149;-1.9249;9.7109;0.036;0.0924;9.8061;-0.8051;-3.912;0.1238;-1.0299;0.237;1.3121;134.0;-11.06;-3.06;10.19;108.45;-4.1;-0.51;5.0;55.669;46.035576;11.130806;;NaN;;899.999;;5 / 21;13358;2022-11-16 23:02:28:179
