sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.3911;-1.778;10.9885;-0.1839;-0.3446;9.7988;0.6742;-0.0867;-1.2572;-4.22;6.64;-11.27;180.8;18.88;2.25;-21.94;275.48;0.58;1.32;5.0;44.655;;;;NaN;;;;0 / 0;20062;2022-11-17 14:19:24:972
-0.3911;-1.778;10.9885;-0.1839;-0.3446;9.7988;0.6742;-0.0867;-1.2572;-4.22;6.64;-11.27;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20072;2022-11-17 14:19:24:982
-0.1683;-0.8973;9.2013;-0.1839;-0.3446;9.7988;0.6742;-0.0867;-1.2572;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20082;2022-11-17 14:19:24:992
-0.1683;-0.8973;9.2013;-0.1839;-0.3446;9.7988;0.6742;-0.0867;-1.2572;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20091;2022-11-17 14:19:25:001
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20102;2022-11-17 14:19:25:012
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20112;2022-11-17 14:19:25:022
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20121;2022-11-17 14:19:25:031
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20131;2022-11-17 14:19:25:041
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20141;2022-11-17 14:19:25:051
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;180.8;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20152;2022-11-17 14:19:25:062
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;176.0;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20162;2022-11-17 14:19:25:072
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;176.0;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20171;2022-11-17 14:19:25:081
-0.1683;-0.8973;9.2013;-0.2198;0.1088;9.8035;-0.1135;-0.9816;-0.3891;9.96;12.25;-14.08;176.0;18.38;2.0;-20.56;274.06;2.01;1.08;5.0;44.655;;;;NaN;;;;0 / 0;20181;2022-11-17 14:19:25:091
-0.1683;-0.8973;9.2013;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;9.96;12.25;-14.08;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;44.655;;;;NaN;;;;0 / 0;20191;2022-11-17 14:19:25:101
-0.1683;-0.8973;9.2013;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;9.96;12.25;-14.08;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;44.655;;;;NaN;;;;0 / 0;20201;2022-11-17 14:19:25:111
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20211;2022-11-17 14:19:25:121
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20222;2022-11-17 14:19:25:132
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20231;2022-11-17 14:19:25:141
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20243;2022-11-17 14:19:25:153
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20252;2022-11-17 14:19:25:162
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20262;2022-11-17 14:19:25:172
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20271;2022-11-17 14:19:25:181
0.1584;0.4379;8.0711;-0.3564;0.0429;9.8;0.7291;0.3198;-2.0135;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20281;2022-11-17 14:19:25:191
0.1584;0.4379;8.0711;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20291;2022-11-17 14:19:25:201
0.1584;0.4379;8.0711;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.69;2.31;-19.56;276.85;-0.64;1.28;5.0;39.781;;;;NaN;;;;0 / 0;20302;2022-11-17 14:19:25:212
0.1584;0.4379;8.0711;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20312;2022-11-17 14:19:25:222
0.1584;0.4379;8.0711;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20322;2022-11-17 14:19:25:232
0.1584;0.4379;8.0711;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20333;2022-11-17 14:19:25:243
-0.3527;0.4495;9.6045;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-3.52;-7.82;0.81;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20342;2022-11-17 14:19:25:252
-0.3527;0.4495;9.6045;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20351;2022-11-17 14:19:25:261
-0.3527;0.4495;9.6045;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20361;2022-11-17 14:19:25:271
-0.3527;0.4495;9.6045;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20371;2022-11-17 14:19:25:281
-0.3527;0.4495;9.6045;-0.2858;-0.0257;9.8024;0.07;0.0061;-0.9176;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20382;2022-11-17 14:19:25:292
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20392;2022-11-17 14:19:25:302
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20401;2022-11-17 14:19:25:311
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20411;2022-11-17 14:19:25:321
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.63;2.69;-19.06;279.09;0.15;1.67;5.0;39.781;;;;NaN;;;;0 / 0;20421;2022-11-17 14:19:25:331
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20431;2022-11-17 14:19:25:341
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20441;2022-11-17 14:19:25:351
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20454;2022-11-17 14:19:25:364
-0.3527;0.4495;9.6045;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;-4.03;2.27;10.29;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20462;2022-11-17 14:19:25:372
0.3236;0.0233;10.9334;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;17.53;-0.1;5.69;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20472;2022-11-17 14:19:25:382
0.3236;0.0233;10.9334;-0.3538;-0.1107;9.7996;0.3734;0.8462;-0.8559;17.53;-0.1;5.69;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20482;2022-11-17 14:19:25:392
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20492;2022-11-17 14:19:25:402
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;176.0;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20505;2022-11-17 14:19:25:415
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20511;2022-11-17 14:19:25:421
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20521;2022-11-17 14:19:25:431
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;39.781;;;;NaN;;;;0 / 0;20531;2022-11-17 14:19:25:441
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;3.25;-20.12;279.1;0.65;2.07;5.0;40.513;;;;NaN;;;;0 / 0;20541;2022-11-17 14:19:25:451
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20552;2022-11-17 14:19:25:462
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20561;2022-11-17 14:19:25:471
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20571;2022-11-17 14:19:25:481
0.3236;0.0233;10.9334;-0.1391;-0.1428;9.8046;0.3744;0.1428;1.0709;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20581;2022-11-17 14:19:25:491
0.3236;0.0233;10.9334;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20593;2022-11-17 14:19:25:503
0.3236;0.0233;10.9334;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;17.53;-0.1;5.69;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20602;2022-11-17 14:19:25:512
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20611;2022-11-17 14:19:25:521
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20622;2022-11-17 14:19:25:532
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20631;2022-11-17 14:19:25:541
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20641;2022-11-17 14:19:25:551
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20652;2022-11-17 14:19:25:562
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;18.44;2.13;-19.56;275.5;0.83;0.81;5.0;40.513;;;;NaN;;;;0 / 0;20662;2022-11-17 14:19:25:572
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20672;2022-11-17 14:19:25:582
-0.3003;-0.84;12.331;-0.3948;-0.0904;9.7982;0.1987;0.2473;1.342;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20682;2022-11-17 14:19:25:592
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20691;2022-11-17 14:19:25:601
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20701;2022-11-17 14:19:25:611
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20711;2022-11-17 14:19:25:621
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20721;2022-11-17 14:19:25:631
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20731;2022-11-17 14:19:25:641
-0.3003;-0.84;12.331;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;-13.58;-13.68;-3.22;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20742;2022-11-17 14:19:25:652
-0.372;-0.5009;9.6231;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;22.13;-24.72;-4.23;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20752;2022-11-17 14:19:25:662
-0.372;-0.5009;9.6231;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;22.13;-24.72;-4.23;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20762;2022-11-17 14:19:25:672
-0.372;-0.5009;9.6231;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;22.13;-24.72;-4.23;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20772;2022-11-17 14:19:25:682
-0.372;-0.5009;9.6231;-0.5086;-0.2723;9.7896;0.2242;-0.1297;-1.0715;22.13;-24.72;-4.23;163.7;19.06;2.56;-19.81;278.78;0.53;2.31;5.0;40.513;;;;NaN;;;;0 / 0;20782;2022-11-17 14:19:25:692
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20791;2022-11-17 14:19:25:701
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20802;2022-11-17 14:19:25:712
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20811;2022-11-17 14:19:25:721
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20822;2022-11-17 14:19:25:732
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20831;2022-11-17 14:19:25:741
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20841;2022-11-17 14:19:25:751
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;163.7;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;40.513;;;;NaN;;;;0 / 0;20851;2022-11-17 14:19:25:761
-0.372;-0.5009;9.6231;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20861;2022-11-17 14:19:25:771
-0.2591;0.8298;8.0459;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;22.13;-24.72;-4.23;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20871;2022-11-17 14:19:25:781
-0.2591;0.8298;8.0459;-0.2564;-0.0545;9.8031;-0.1456;-1.0927;1.1018;-1.38;-0.9;6.14;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20881;2022-11-17 14:19:25:791
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20891;2022-11-17 14:19:25:801
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20903;2022-11-17 14:19:25:813
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;18.31;2.19;-20.0;274.79;1.59;2.97;5.0;38.781;;;;NaN;;;;0 / 0;20912;2022-11-17 14:19:25:822
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20921;2022-11-17 14:19:25:831
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20931;2022-11-17 14:19:25:841
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20941;2022-11-17 14:19:25:851
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20952;2022-11-17 14:19:25:862
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20962;2022-11-17 14:19:25:872
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20971;2022-11-17 14:19:25:881
-0.2591;0.8298;8.0459;-0.3654;-0.1798;9.7981;-0.0169;0.9349;-1.6292;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20981;2022-11-17 14:19:25:891
-0.2591;0.8298;8.0459;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;20991;2022-11-17 14:19:25:901
-0.2591;0.8298;8.0459;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;-1.38;-0.9;6.14;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;21002;2022-11-17 14:19:25:912
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;21011;2022-11-17 14:19:25:921
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;17.94;1.31;-20.19;272.06;1.05;2.14;5.0;38.781;;;;NaN;;;;0 / 0;21021;2022-11-17 14:19:25:931
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;18.25;1.0;-20.62;272.47;0.68;1.86;5.0;38.781;;;;NaN;;;;0 / 0;21031;2022-11-17 14:19:25:941
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;18.25;1.0;-20.62;272.47;0.68;1.86;5.0;38.781;;;;NaN;;;;0 / 0;21041;2022-11-17 14:19:25:951
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;18.25;1.0;-20.62;272.47;0.68;1.86;5.0;38.781;;;;NaN;;;;0 / 0;21051;2022-11-17 14:19:25:961
-0.9918;0.1584;9.3266;-0.3175;-0.1157;9.8008;-0.5356;0.2039;-0.4648;1.97;5.14;-4.29;159.2;18.25;1.0;-20.62;272.47;0.68;1.86;5.0;38.781;;;;NaN;;;;0 / 0;21062;2022-11-17 14:19:25:972
