"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.022793878E0,-4.279874638E-2,-1.005784988E0,9.776540756E0,9.828234039E0
5.024795441E0,-6.290046871E-2,-9.797456861E-1,9.785743713E0,9.834868484E0
5.026793878E0,-9.206184745E-2,-9.620668292E-1,9.787190437E0,9.834792556E0
5.028795441E0,-1.275726408E-1,-9.427025914E-1,9.786826134E0,9.832951171E0
5.030793878E0,-1.532672048E-1,-9.233765602E-1,9.779595375E0,9.824286275E0
5.032793878E0,-1.694711745E-1,-9.002102613E-1,9.782679558E0,9.825472931E0
5.034793878E0,-1.942750961E-1,-8.858259320E-1,9.784068108E0,9.826007283E0
5.036795441E0,-2.115516663E-1,-8.841595650E-1,9.780553818E0,9.822714758E0
5.038793878E0,-2.264052927E-1,-8.796009421E-1,9.778168678E0,9.820261701E0
5.040793878E0,-2.412014604E-1,-8.701486588E-1,9.775918007E0,9.817530734E0
5.042793878E0,-2.399660498E-1,-8.622094989E-1,9.766753197E0,9.807673370E0
5.044793878E0,-2.432604730E-1,-8.566836715E-1,9.771877289E0,9.812373226E0
5.046793878E0,-2.512187958E-1,-8.458331227E-1,9.782564163E0,9.822276017E0
5.048793878E0,-2.547717988E-1,-8.371565342E-1,9.788894653E0,9.827929500E0
5.050793878E0,-2.543695569E-1,-8.160301447E-1,9.799533844E0,9.836740956E0
5.052793878E0,-2.494566590E-1,-8.007263541E-1,9.806957245E0,9.842753767E0
5.054793878E0,-2.406747341E-1,-7.804139853E-1,9.793329239E0,9.827322519E0
5.056793878E0,-2.360970080E-1,-7.597568631E-1,9.803451538E0,9.835681692E0
5.058793878E0,-2.113505602E-1,-7.347421646E-1,9.812309265E0,9.842048985E0
5.060970441E0,-1.889120936E-1,-7.198693752E-1,9.804188728E0,9.832396265E0
5.062793878E0,-1.613404751E-1,-7.127251029E-1,9.790159225E0,9.817394027E0
5.064793878E0,-1.312501431E-1,-6.995761991E-1,9.774500847E0,9.800382659E0
5.066793878E0,-1.044063494E-1,-6.957071424E-1,9.767318726E0,9.792620906E0
5.068795441E0,-7.926722616E-2,-7.129549384E-1,9.756535530E0,9.782871439E0
5.070793878E0,-6.436571479E-2,-7.538670897E-1,9.738625526E0,9.767972445E0
5.072793878E0,-4.880340397E-2,-8.009370565E-1,9.728992462E0,9.762027262E0
5.074793878E0,-3.549164534E-2,-8.682237267E-1,9.722871780E0,9.761624238E0
5.076793878E0,-6.129156332E-3,-9.483241439E-1,9.713103294E0,9.759289516E0
5.078793878E0,9.337387048E-3,-1.042722821E0,9.720947266E0,9.776715901E0
5.080793878E0,1.191354729E-2,-1.137513876E0,9.723370552E0,9.789689201E0
5.082793878E0,8.025364019E-3,-1.214023113E0,9.726655006E0,9.802129062E0
5.084793878E0,9.481038433E-4,-1.280639291E0,9.739276886E0,9.823113160E0
5.086793878E0,-1.814804785E-2,-1.343242884E0,9.762931824E0,9.854921034E0
5.088793878E0,-4.234864190E-2,-1.404553533E0,9.794583321E0,9.894868693E0
5.090793878E0,-8.152735978E-2,-1.480344534E0,9.814762115E0,9.926108101E0
5.092793878E0,-1.220851392E-1,-1.534185290E0,9.820124626E0,9.939993811E0
5.094793878E0,-1.587834656E-1,-1.579081416E0,9.820565224E0,9.947975252E0
5.096793878E0,-2.123369575E-1,-1.609257936E0,9.806572914E0,9.940003542E0
5.098793878E0,-2.644539475E-1,-1.600313067E0,9.778647423E0,9.912259239E0
5.100793878E0,-3.098001182E-1,-1.567081690E0,9.771723747E0,9.901429499E0
5.102793878E0,-3.395935595E-1,-1.517540812E0,9.754494667E0,9.877672809E0
5.104793878E0,-3.819517791E-1,-1.443215251E0,9.757463455E0,9.871010612E0
5.106939191E0,-4.139479101E-1,-1.344736934E0,9.760825157E0,9.861712734E0
5.108793878E0,-4.615924954E-1,-1.186566353E0,9.766054153E0,9.848696415E0
5.110793878E0,-4.784285426E-1,-1.069509029E0,9.773695946E0,9.843671869E0
5.112793878E0,-4.931864142E-1,-9.437273145E-1,9.763592720E0,9.821486491E0
5.114793878E0,-4.947187006E-1,-8.242853284E-1,9.752368927E0,9.799637370E0
5.116793878E0,-5.134701133E-1,-7.115759254E-1,9.757089615E0,9.796468221E0
5.118793878E0,-5.343666673E-1,-6.204909086E-1,9.762835503E0,9.797117625E0
5.120793878E0,-5.434550643E-1,-5.477071404E-1,9.761505127E0,9.791951229E0
5.122793878E0,-5.458683968E-1,-4.842703938E-1,9.772911072E0,9.800116374E0
5.124793878E0,-5.382739902E-1,-4.408108592E-1,9.769645691E0,9.794387680E0
5.126793878E0,-5.284864902E-1,-4.105577171E-1,9.759235382E0,9.782153692E0
5.128793878E0,-5.098212957E-1,-3.910976350E-1,9.748346329E0,9.769500052E0
5.130793878E0,-4.775953591E-1,-3.678355813E-1,9.750693321E0,9.769310139E0
5.132793878E0,-4.365874529E-1,-3.813963234E-1,9.746134758E0,9.763360819E0
5.134795441E0,-3.973225653E-1,-3.889237046E-1,9.731970787E0,9.747839877E0
5.136795441E0,-3.604805768E-1,-4.118314087E-1,9.725467682E0,9.740855865E0
5.138795441E0,-3.128455579E-1,-4.393455684E-1,9.725764275E0,9.740707756E0
5.140970441E0,-2.642719746E-1,-4.565551281E-1,9.714157104E0,9.728470101E0
5.142793878E0,-2.014864385E-1,-4.657009542E-1,9.721608162E0,9.734841520E0
5.144793878E0,-1.294975877E-1,-4.707766771E-1,9.743558884E0,9.755784952E0
5.146795441E0,-5.768110603E-2,-4.592270553E-1,9.767615318E0,9.778574825E0
5.148795441E0,2.097320743E-2,-4.369896948E-1,9.765843391E0,9.775637934E0
5.150793878E0,8.735005558E-2,-4.081347585E-1,9.758526802E0,9.767448457E0
5.152793878E0,1.613404751E-1,-3.796916604E-1,9.742321968E0,9.751052960E0
5.154793878E0,2.222010642E-1,-3.543514311E-1,9.737764359E0,9.746742684E0
5.156795441E0,2.656702101E-1,-3.430699408E-1,9.735916138E0,9.745580572E0
5.158793878E0,3.015257716E-1,-3.293080628E-1,9.746459961E0,9.756681985E0
5.160795441E0,3.160154819E-1,-3.349200785E-1,9.756218910E0,9.767079639E0
5.162793878E0,3.228916228E-1,-3.502621353E-1,9.753164291E0,9.764791665E0
5.164793878E0,3.153738081E-1,-3.623097539E-1,9.755146027E0,9.766964882E0
5.166793878E0,2.913839221E-1,-3.880139291E-1,9.767203331E0,9.779249476E0
5.168793878E0,2.625960410E-1,-4.152503312E-1,9.786548615E0,9.798873573E0
5.170793878E0,2.140129060E-1,-4.528488815E-1,9.791662216E0,9.804464421E0
5.172793878E0,1.679388881E-1,-5.079155564E-1,9.796604156E0,9.811199452E0
5.174793878E0,1.051150262E-1,-5.295495391E-1,9.798337936E0,9.813200202E0
5.176793878E0,4.387135431E-2,-5.385421515E-1,9.786165237E0,9.801070472E0
5.178793878E0,-1.275630668E-2,-5.368278623E-1,9.763477325E0,9.778232783E0
5.180793878E0,-6.612785161E-2,-5.365405679E-1,9.758220673E0,9.773183686E0
5.182793878E0,-1.152760237E-1,-5.458014011E-1,9.754686356E0,9.770624014E0
5.184793878E0,-1.747480035E-1,-5.217061043E-1,9.742361069E0,9.757884674E0
5.186793878E0,-2.176999599E-1,-4.975821674E-1,9.720592499E0,9.735753685E0
5.188793878E0,-2.748926580E-1,-4.817037880E-1,9.706582069E0,9.722414308E0
5.190793878E0,-2.902921736E-1,-4.567658007E-1,9.681969643E0,9.697084134E0
5.192793878E0,-3.074633777E-1,-4.342028499E-1,9.679479599E0,9.694090527E0
5.194793878E0,-3.180553317E-1,-4.132200480E-1,9.692811012E0,9.706827253E0
5.196795441E0,-3.057586849E-1,-3.849684894E-1,9.712854385E0,9.725288141E0
5.198795441E0,-3.130945563E-1,-3.540354073E-1,9.728484154E0,9.739957556E0
5.200793878E0,-3.072239757E-1,-3.399191797E-1,9.733818054E0,9.744595709E0
5.202793878E0,-2.955211103E-1,-3.258795738E-1,9.726367950E0,9.736311608E0
5.204793878E0,-2.877734601E-1,-3.236673176E-1,9.732621193E0,9.742252788E0
5.206793878E0,-2.739349604E-1,-3.439701796E-1,9.743472099E0,9.753389380E0
5.208793878E0,-2.461622506E-1,-3.788584769E-1,9.760576248E0,9.771027494E0
5.210793878E0,-2.103832811E-1,-4.297496378E-1,9.771791458E0,9.783499076E0
5.212793878E0,-2.030091584E-1,-4.929852784E-1,9.778590202E0,9.793113578E0
5.214793878E0,-1.928481609E-1,-5.707777143E-1,9.788330078E0,9.806853896E0
5.216793878E0,-2.006341070E-1,-6.491733789E-1,9.811151505E0,9.834651695E0
5.218793878E0,-2.010746300E-1,-7.261709571E-1,9.816724777E0,9.845600064E0
5.220970441E0,-1.695477962E-1,-8.009849787E-1,9.801134109E0,9.835270877E0
5.222793878E0,-1.590994895E-1,-8.846670985E-1,9.804686546E0,9.845802496E0
5.224793878E0,-1.571649760E-1,-9.761735201E-1,9.815174103E0,9.864849631E0
5.226793878E0,-1.470327079E-1,-1.041199923E0,9.805136681E0,9.861360009E0
5.228793878E0,-1.172392666E-1,-1.109137893E0,9.813679695E0,9.876853804E0
5.230793878E0,-8.823111653E-2,-1.168992877E0,9.816341400E0,9.886095668E0
5.232793878E0,-5.057511479E-2,-1.218208075E0,9.807904243E0,9.883398930E0
5.234793878E0,5.487510003E-3,-1.251487494E0,9.795100212E0,9.874727299E0
5.236793878E0,6.780379266E-2,-1.277670503E0,9.781396866E0,9.864723205E0
5.238793878E0,1.002691686E-1,-1.301583886E0,9.772795677E0,9.859599884E0
5.240795441E0,1.223245561E-1,-1.311179757E0,9.764148712E0,9.852550722E0
5.242793878E0,1.545792371E-1,-1.314052820E0,9.752617836E0,9.841960384E0
5.244793878E0,2.068686038E-1,-1.309398413E0,9.743682861E0,9.833446727E0
5.246793878E0,2.462388575E-1,-1.300913453E0,9.741939545E0,9.831500164E0
5.248793878E0,2.681984901E-1,-1.280917168E0,9.744802475E0,9.832286331E0
5.250793878E0,2.997636497E-1,-1.260346055E0,9.738817215E0,9.824606413E0
5.252793878E0,3.245388269E-1,-1.244515657E0,9.731903076E0,9.816520878E0
5.254795441E0,3.507122397E-1,-1.242552400E0,9.724643707E0,9.809976084E0
5.256793878E0,3.558549881E-1,-1.240646601E0,9.717125893E0,9.802467668E0
5.258793878E0,3.632291257E-1,-1.229422569E0,9.721406937E0,9.805568218E0
5.260795441E0,3.816549182E-1,-1.214272141E0,9.733895302E0,9.816762962E0
5.262795441E0,3.974470496E-1,-1.206495762E0,9.741949081E0,9.824416934E0
5.264793878E0,3.958190084E-1,-1.197895765E0,9.752522469E0,9.833784696E0
5.266793878E0,3.885693550E-1,-1.182074785E0,9.765594482E0,9.844547858E0
5.268793878E0,3.412311971E-1,-1.179259300E0,9.784440994E0,9.861154942E0
5.270795441E0,3.097905517E-1,-1.173781395E0,9.789603233E0,9.864586378E0
5.272793878E0,2.896122038E-1,-1.185330987E0,9.778982162E0,9.854814910E0
5.274793878E0,2.664555013E-1,-1.192015648E0,9.789938927E0,9.865840260E0
5.276793878E0,2.422836274E-1,-1.206093550E0,9.791787148E0,9.868761754E0
5.278793878E0,2.425422072E-1,-1.226645231E0,9.792552948E0,9.872060498E0
5.280793878E0,2.341720760E-1,-1.274931550E0,9.790072441E0,9.875515451E0
5.282793878E0,2.284259945E-1,-1.336117744E0,9.786692619E0,9.880118496E0
5.284793878E0,2.485277057E-1,-1.382383347E0,9.763717651E0,9.864224861E0
5.286795441E0,2.746915519E-1,-1.455339432E0,9.761303902E0,9.873019911E0
5.288793878E0,2.886449695E-1,-1.534903526E0,9.781635284E0,9.905535502E0
5.290795441E0,3.000126481E-1,-1.610694408E0,9.789565086E0,9.925720561E0
5.292793878E0,3.087562621E-1,-1.690842628E0,9.791173935E0,9.940893634E0
5.294793878E0,3.376398981E-1,-1.749385715E0,9.775180817E0,9.936222173E0
5.296793878E0,3.498407602E-1,-1.807315826E0,9.775851250E0,9.947665390E0
5.298793878E0,3.717524707E-1,-1.848132253E0,9.779978752E0,9.960008891E0
5.300970441E0,3.704883456E-1,-1.903045535E0,9.775056839E0,9.965469388E0
5.302793878E0,3.944782317E-1,-1.951322317E0,9.758574486E0,9.959570666E0
5.304793878E0,4.003871381E-1,-2.022190571E0,9.759388924E0,9.974729908E0
5.306795441E0,4.201536477E-1,-2.080063343E0,9.775276184E0,1.000296042E1
5.308793878E0,4.454651773E-1,-2.122756481E0,9.786893845E0,1.002436160E1
5.310793878E0,4.624256790E-1,-2.162960291E0,9.791115761E0,1.003783754E1
5.312795441E0,4.789839685E-1,-2.200022459E0,9.781348228E0,1.003714589E1
5.314793878E0,4.980130792E-1,-2.249793053E0,9.796316147E0,1.006366712E1
5.316795441E0,4.881489873E-1,-2.278638363E0,9.809417725E0,1.008241828E1
5.318793878E0,4.725196660E-1,-2.318334341E0,9.816293716E0,1.009740419E1
5.320942316E0,4.361277819E-1,-2.343923569E0,9.823554039E0,1.010872886E1
5.323223566E0,3.980408311E-1,-2.374100208E0,9.817758560E0,1.010856921E1
5.324856378E0,3.260136843E-1,-2.408471107E0,9.829788208E0,1.012579647E1
5.326643878E0,2.562753558E-1,-2.419474840E0,9.843463898E0,1.013969019E1
5.328939191E0,2.201899439E-1,-2.424368620E0,9.844919205E0,1.014142401E1
5.330793878E0,1.136862710E-1,-2.396997929E0,9.828456879E0,1.011716800E1
5.332793878E0,2.898899466E-2,-2.355913639E0,9.826292038E0,1.010480998E1
5.334795441E0,-4.561433196E-2,-2.294430494E0,9.809254646E0,1.007412372E1
5.336795441E0,-1.312309802E-1,-2.234326363E0,9.778839111E0,1.003170625E1
5.338795441E0,-2.376580387E-1,-2.165373564E0,9.763947487E0,1.000399893E1
5.340793878E0,-3.026941121E-1,-2.099073172E0,9.750511169E0,9.978486858E0
5.342793878E0,-3.292027414E-1,-2.029449940E0,9.735034943E0,9.949771195E0
5.344795441E0,-3.274980485E-1,-1.940787792E0,9.710833549E0,9.908289482E0
5.346795441E0,-3.506068885E-1,-1.826948285E0,9.668341637E0,9.845684092E0
5.348795441E0,-3.591111004E-1,-1.706979632E0,9.620965958E0,9.777818070E0
5.350795441E0,-3.736774325E-1,-1.593628526E0,9.587360382E0,9.726086870E0
5.352795441E0,-3.982323706E-1,-1.500532389E0,9.576672554E0,9.701692825E0
5.354795441E0,-4.228639007E-1,-1.426589847E0,9.593786240E0,9.708486333E0
5.356795441E0,-4.350455999E-1,-1.382709026E0,9.613006592E0,9.721679107E0
5.358795441E0,-4.506845474E-1,-1.359073400E0,9.646162033E0,9.751853108E0
5.360795441E0,-4.659212232E-1,-1.329308748E0,9.686260223E0,9.788144944E0
5.362795441E0,-4.648198783E-1,-1.285877824E0,9.737648964E0,9.833175817E0
5.364795441E0,-4.708437324E-1,-1.249438167E0,9.790627480E0,9.881253766E0
5.366793878E0,-4.892311692E-1,-1.245300889E0,9.847130775E0,9.937610676E0
5.368795441E0,-4.996698797E-1,-1.227612495E0,9.896308899E0,9.984669862E0
5.370972003E0,-4.934832752E-1,-1.194064975E0,9.939518929E0,1.002314090E1
5.372795441E0,-4.855728447E-1,-1.144495487E0,9.969427109E0,1.004664759E1
5.374795441E0,-4.626363814E-1,-1.084525466E0,9.970327377E0,1.003980358E1
5.376795441E0,-4.321438372E-1,-1.024641752E0,9.961641312E0,1.002351917E1
5.378793878E0,-4.226149023E-1,-9.840839505E-1,9.945466042E0,1.000296553E1
5.380970441E0,-4.141490161E-1,-9.448190331E-1,9.907014847E0,9.960579581E0
5.382793878E0,-4.080581665E-1,-9.204556346E-1,9.851852417E0,9.903168487E0
5.384793878E0,-3.948996365E-1,-9.005550742E-1,9.818850517E0,9.867966895E0
5.386795441E0,-3.668779135E-1,-8.902695179E-1,9.801833153E0,9.849015807E0
5.388793878E0,-3.537097871E-1,-8.953739405E-1,9.781414986E0,9.828676627E0
5.390793878E0,-3.398808539E-1,-8.925296664E-1,9.754973412E0,9.801613870E0
5.392793878E0,-3.008458018E-1,-8.745827079E-1,9.715354919E0,9.759278883E0
5.394793878E0,-2.699797750E-1,-8.666722775E-1,9.677783966E0,9.720262980E0
5.396795441E0,-2.409332991E-1,-8.644313216E-1,9.643115997E0,9.684780664E0
5.398793878E0,-2.184182256E-1,-8.681088090E-1,9.614060402E0,9.655644817E0
5.400793878E0,-2.143097818E-1,-8.584936857E-1,9.607932091E0,9.648590527E0
5.402793878E0,-2.052309662E-1,-8.385356665E-1,9.614415169E0,9.653094885E0
5.404793878E0,-1.939111799E-1,-8.039633632E-1,9.621703148E0,9.657180236E0
5.406795441E0,-1.995902210E-1,-7.924711704E-1,9.611781120E0,9.646459616E0
5.408795441E0,-2.158133388E-1,-7.953634262E-1,9.596784592E0,9.632105319E0
5.410793878E0,-2.360587120E-1,-8.045667410E-1,9.601898193E0,9.638438684E0
5.412795441E0,-2.373898923E-1,-8.222550750E-1,9.612700462E0,9.650723680E0
5.414795441E0,-2.184182256E-1,-8.442912698E-1,9.633702278E0,9.673094327E0
5.416795441E0,-1.890461743E-1,-8.805969954E-1,9.654914856E0,9.696833009E0
5.418793878E0,-1.616660804E-1,-9.163184762E-1,9.669002533E0,9.713670030E0
5.420793878E0,-1.532193273E-1,-9.607452154E-1,9.690387726E0,9.739102721E0
5.422793878E0,-1.308574826E-1,-9.980661273E-1,9.714099884E0,9.766114695E0
5.424795441E0,-1.100087836E-1,-1.038805842E0,9.733914375E0,9.789806361E0
5.426795441E0,-1.093000919E-1,-1.078817725E0,9.752904892E0,9.812998931E0
5.428795441E0,-9.958921373E-2,-1.105240107E0,9.766618729E0,9.829461587E0
5.430795441E0,-1.059961021E-1,-1.133137345E0,9.777344704E0,9.843358414E0
5.432793878E0,-1.136671230E-1,-1.162806273E0,9.789813995E0,9.859284797E0
5.434793878E0,-1.191163287E-1,-1.179240108E0,9.811266899E0,9.882598550E0
5.436793878E0,-1.279269904E-1,-1.178837895E0,9.826215744E0,9.897501702E0
5.438793878E0,-1.353202760E-1,-1.168686509E0,9.846096992E0,9.916136633E0
5.440793878E0,-1.370441020E-1,-1.151084304E0,9.855203629E0,9.923145405E0
5.442793878E0,-1.303882301E-1,-1.136891484E0,9.869569778E0,9.935689757E0
5.444793878E0,-1.228895858E-1,-1.119327664E0,9.881598473E0,9.945550998E0
5.446793878E0,-1.158506349E-1,-1.112978101E0,9.893980980E0,9.957057861E0
5.448793878E0,-1.110143438E-1,-1.104780436E0,9.902590752E0,9.964645884E0
5.450793878E0,-9.702263027E-2,-1.104253650E0,9.903308868E0,9.965155094E0
5.452793878E0,-8.742666990E-2,-1.103219390E0,9.912367821E0,9.973954695E0
5.454793878E0,-8.709148318E-2,-1.097387075E0,9.917539597E0,9.978448525E0
5.456793878E0,-8.865250647E-2,-1.083184719E0,9.928419113E0,9.987725191E0
5.458793878E0,-9.986694157E-2,-1.060909033E0,9.931636810E0,9.988639102E0
5.460970441E0,-1.023760661E-1,-1.033097982E0,9.926101685E0,9.980243832E0
5.462795441E0,-8.820239455E-2,-9.941396117E-1,9.915318489E0,9.965421916E0
5.464793878E0,-7.578127086E-2,-9.446945190E-1,9.902581215E0,9.947829173E0
5.466793878E0,-5.807375535E-2,-8.717575669E-1,9.895033836E0,9.933530512E0
5.468793878E0,-3.200568631E-2,-7.834594250E-1,9.890859604E0,9.921891792E0
5.470793878E0,-4.970362876E-3,-6.907846928E-1,9.885285378E0,9.909393281E0
5.472793878E0,3.387316689E-2,-6.011744738E-1,9.881665230E0,9.899993225E0
5.474793878E0,5.634035543E-2,-5.092371106E-1,9.871399879E0,9.884686755E0
5.476793878E0,7.318595797E-2,-4.249516726E-1,9.860874176E0,9.870297849E0
5.478793878E0,7.535989583E-2,-3.478487730E-1,9.844689369E0,9.851121086E0
5.480793878E0,8.609548956E-2,-2.812421024E-1,9.835255623E0,9.839652571E0
5.482793878E0,8.214984834E-2,-2.167901695E-1,9.829423904E0,9.832157488E0
5.484793878E0,4.500141367E-2,-1.689540297E-1,9.817615509E0,9.819172311E0
5.486793878E0,-2.116474323E-3,-1.419569999E-1,9.791988373E0,9.793017541E0
5.488793878E0,-4.731900245E-2,-1.485937387E-1,9.773399353E0,9.774643426E0
5.490793878E0,-9.385270625E-2,-1.809729189E-1,9.769061089E0,9.771187956E0
5.492793878E0,-1.240483746E-1,-2.366333157E-1,9.771149635E0,9.774801713E0
5.494793878E0,-1.313650459E-1,-2.818262577E-1,9.780506134E0,9.785447514E0
5.496793878E0,-1.198824719E-1,-3.039487004E-1,9.792361259E0,9.797810758E0
5.498793878E0,-7.032249123E-2,-3.215891719E-1,9.791518211E0,9.797050257E0
5.500793878E0,-2.230438218E-2,-3.323343396E-1,9.779318810E0,9.784989524E0
5.502793878E0,2.072421089E-2,-3.356383443E-1,9.768908501E0,9.774694670E0
5.504793878E0,4.848737270E-2,-3.467187285E-1,9.758287430E0,9.764565452E0
5.506795441E0,7.294654101E-2,-3.562476635E-1,9.741853714E0,9.748638232E0
5.508793878E0,1.035635918E-1,-3.698467016E-1,9.729451180E0,9.737028923E0
5.510793878E0,1.341902167E-1,-3.942579925E-1,9.713754654E0,9.722678430E0
5.512793878E0,1.632653922E-1,-4.224233627E-1,9.710451126E0,9.721006026E0
5.514793878E0,2.005479187E-1,-4.530020952E-1,9.703086853E0,9.715725647E0
5.516793878E0,2.238674313E-1,-4.821251929E-1,9.706151009E0,9.720695897E0
5.518793878E0,2.433179319E-1,-5.099362135E-1,9.719788551E0,9.736196795E0
5.520793878E0,2.669534981E-1,-5.499289632E-1,9.730284691E0,9.749467996E0
5.522793878E0,2.948603034E-1,-5.887246132E-1,9.733876228E0,9.756120422E0
5.524793878E0,3.249410391E-1,-6.316095591E-1,9.731586456E0,9.757473662E0
5.526793878E0,3.527616858E-1,-6.522858739E-1,9.726952553E0,9.755179323E0
5.528793878E0,3.738306463E-1,-6.700412631E-1,9.725515366E0,9.755734405E0
5.530793878E0,3.906188011E-1,-6.712958217E-1,9.723782539E0,9.754751048E0
5.532793878E0,4.057118595E-1,-6.743987203E-1,9.713256836E0,9.745089743E0
5.534793878E0,4.169550240E-1,-6.736612916E-1,9.695271492E0,9.727587591E0
5.536793878E0,3.925437331E-1,-6.768503785E-1,9.683464050E0,9.715024088E0
5.538793878E0,2.838565707E-1,-7.267551422E-1,9.682984352E0,9.714367378E0
5.540970441E0,1.194227859E-1,-8.302995563E-1,9.690646172E0,9.726884515E0
5.542793878E0,-2.421974391E-2,-9.645951390E-1,9.703009605E0,9.750867950E0
5.544793878E0,-1.085626855E-1,-1.094935417E0,9.710144997E0,9.772286594E0
5.546793878E0,-1.410472095E-1,-1.207989573E0,9.728092194E0,9.803821237E0
5.548793878E0,-1.464389563E-1,-1.307569385E0,9.744976044E0,9.833399217E0
5.550939191E0,-1.175074130E-1,-1.380180717E0,9.765670776E0,9.863418906E0
5.552793878E0,-7.772536576E-2,-1.455502152E0,9.800252914E0,9.908051521E0
5.554793878E0,-6.300581247E-2,-1.493933916E0,9.824108124E0,9.937248548E0
5.556793878E0,-5.549759790E-2,-1.515127420E0,9.835639000E0,9.951808158E0
5.558793878E0,-7.352115214E-2,-1.523066640E0,9.842371941E0,9.959790297E0
5.560793878E0,-9.574891627E-2,-1.517320514E0,9.840188026E0,9.956943798E0
5.562793878E0,-1.157357097E-1,-1.507169008E0,9.823409081E0,9.939030090E0
5.564793878E0,-1.510645449E-1,-1.485937357E0,9.817873955E0,9.930834774E0
5.566793878E0,-1.929726601E-1,-1.473717332E0,9.810222626E0,9.922174620E0
5.568793878E0,-2.389796227E-1,-1.451863050E0,9.809417725E0,9.919157911E0
5.570795441E0,-2.988059521E-1,-1.436099648E0,9.806812286E0,9.915908149E0
5.572793878E0,-3.615148962E-1,-1.421341777E0,9.798021317E0,9.907175540E0
5.574793878E0,-4.142543674E-1,-1.397371054E0,9.787467957E0,9.895391935E0
5.576793878E0,-4.486446679E-1,-1.357512355E0,9.784422874E0,9.888329122E0
5.578793878E0,-4.738508165E-1,-1.319789290E0,9.767577171E0,9.867722238E0
5.580795441E0,-4.861953259E-1,-1.298605442E0,9.745559692E0,9.843713512E0
5.582793878E0,-4.945750535E-1,-1.279145360E0,9.739411354E0,9.835494439E0
5.584793878E0,-4.933013320E-1,-1.264425755E0,9.750864983E0,9.844871081E0
5.586795441E0,-4.887140095E-1,-1.269434452E0,9.757406235E0,9.851765407E0
5.588793878E0,-5.005126595E-1,-1.303259730E0,9.753901482E0,9.853303657E0
5.590793878E0,-5.021790266E-1,-1.335150480E0,9.751459122E0,9.855240514E0
5.592793878E0,-4.935120046E-1,-1.358862638E0,9.750108719E0,9.856707452E0
5.594793878E0,-4.966627955E-1,-1.391912222E0,9.775199890E0,9.886284765E0
5.596793878E0,-5.103192925E-1,-1.434213042E0,9.803135872E0,9.920628294E0
5.598793878E0,-5.216773748E-1,-1.465893030E0,9.810002327E0,9.932629829E0
5.600793878E0,-5.344337225E-1,-1.495265126E0,9.811506271E0,9.939169609E0
5.602793878E0,-5.359085202E-1,-1.517732263E0,9.804227829E0,9.935471427E0
5.604793878E0,-5.460695028E-1,-1.540841222E0,9.801440239E0,9.936831202E0
5.606793878E0,-5.672055483E-1,-1.578267336E0,9.806572914E0,9.948945785E0
5.608793878E0,-5.859090686E-1,-1.617704630E0,9.815011024E0,9.964672554E0
5.610795441E0,-5.944611430E-1,-1.646961808E0,9.825937271E0,9.980726953E0
5.612795441E0,-6.181733012E-1,-1.679839015E0,9.837966919E0,9.999479509E0
5.614795441E0,-6.177518964E-1,-1.707535028E0,9.843137741E0,1.000922844E1
5.616793878E0,-5.917699933E-1,-1.730586410E0,9.859216690E0,1.002742613E1
5.618795441E0,-5.517007113E-1,-1.745928526E0,9.875354767E0,1.004366825E1
5.620970441E0,-5.114493966E-1,-1.765302420E0,9.879913330E0,1.004940598E1
5.622793878E0,-4.752969444E-1,-1.779466391E0,9.889584541E0,1.005963668E1
5.624793878E0,-4.503110349E-1,-1.789301872E0,9.884673119E0,1.005540372E1
5.626793878E0,-4.444308877E-1,-1.804672599E0,9.860587120E0,1.003421847E1
5.628793878E0,-4.544769228E-1,-1.823060036E0,9.835840225E0,1.001368314E1
5.630793878E0,-4.679515064E-1,-1.849501729E0,9.828840256E0,1.001227926E1
5.632793878E0,-4.600506723E-1,-1.872275233E0,9.828686714E0,1.001599439E1
5.634793878E0,-4.429655969E-1,-1.888498425E0,9.826138496E0,1.001576969E1
5.636793878E0,-4.129327834E-1,-1.886765003E0,9.820143700E0,1.000827747E1
5.638793878E0,-3.736295402E-1,-1.882283092E0,9.814990997E0,1.000083181E1
5.640793878E0,-3.506547809E-1,-1.874841928E0,9.814397812E0,9.998019576E0
5.642793878E0,-3.312425911E-1,-1.858159065E0,9.813383102E0,9.993245953E0
5.644793878E0,-3.119261861E-1,-1.840604901E0,9.797724724E0,9.973992887E0
5.646793878E0,-2.998498082E-1,-1.847854495E0,9.779260635E0,9.956827543E0
5.648793878E0,-2.756109238E-1,-1.847643852E0,9.751937866E0,9.929251801E0
5.650793878E0,-2.479435205E-1,-1.838785172E0,9.741431236E0,9.916556329E0
5.652793878E0,-2.135436386E-1,-1.837521076E0,9.740550995E0,9.914656740E0
5.654795441E0,-1.862210035E-1,-1.831210017E0,9.724164963E0,9.896837506E0
5.656795441E0,-1.712811887E-1,-1.826153398E0,9.718562126E0,9.890127566E0
5.658795441E0,-1.558146477E-1,-1.809441924E0,9.727661133E0,9.895744004E0
5.660793878E0,-1.385284960E-1,-1.792261124E0,9.733061790E0,9.897670529E0
5.662793878E0,-1.132744700E-1,-1.777100921E0,9.743385315E0,9.904770375E0
5.664793878E0,-8.640195429E-2,-1.762151599E0,9.750204086E0,9.908537898E0
