"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.455294836E0,4.381006062E-1,-1.986086011E0,9.755949974E0,9.965692634E0
6.457294836E0,4.301997423E-1,-1.882407546E0,9.760643959E0,9.949809068E0
6.459294836E0,4.277767837E-1,-1.766671896E0,9.754619598E0,9.922536272E0
6.461296399E0,4.162463248E-1,-1.649174094E0,9.746842384E0,9.894138298E0
6.463296399E0,4.119846523E-1,-1.533725619E0,9.740885735E0,9.869493428E0
6.465296399E0,4.111131728E-1,-1.429845929E0,9.730974197E0,9.844050602E0
6.467296399E0,4.214082360E-1,-1.339527130E0,9.725055695E0,9.825916044E0
6.469294836E0,4.512400031E-1,-1.246938586E0,9.725678444E0,9.815665773E0
6.471296399E0,4.838202894E-1,-1.153191209E0,9.747043610E0,9.826942106E0
6.473296399E0,5.190916657E-1,-1.071702123E0,9.772614479E0,9.844896919E0
6.475294836E0,5.539799929E-1,-9.841892719E-1,9.802024841E0,9.866874548E0
6.477296399E0,5.646102428E-1,-8.986588120E-1,9.826923370E0,9.884067751E0
6.479471399E0,5.503407717E-1,-8.323011398E-1,9.843280792E0,9.893724117E0
6.481296399E0,5.340410471E-1,-7.698699236E-1,9.860490799E0,9.904906781E0
6.483294836E0,5.068525076E-1,-7.202237844E-1,9.876599312E0,9.915787197E0
6.485294836E0,4.677886963E-1,-6.635290384E-1,9.871935844E0,9.905261953E0
6.487294836E0,4.181808531E-1,-6.125230193E-1,9.848415375E0,9.876302196E0
6.489294836E0,3.756981194E-1,-5.718215108E-1,9.826646805E0,9.850437368E0
6.491294836E0,3.278428316E-1,-5.324034691E-1,9.824779510E0,9.844654733E0
6.493294836E0,2.878979743E-1,-4.860516787E-1,9.826550484E0,9.842775314E0
6.495294836E0,2.280908078E-1,-4.411651790E-1,9.828399658E0,9.840939588E0
6.497294836E0,1.490534246E-1,-4.001764655E-1,9.829011917E0,9.838284068E0
6.499294836E0,6.765056401E-2,-3.673375845E-1,9.825775146E0,9.832871947E0
6.501294836E0,-1.600284316E-2,-3.374770880E-1,9.814331055E0,9.820144649E0
6.503294836E0,-1.073847339E-1,-3.259370327E-1,9.801833153E0,9.807838681E0
6.505294836E0,-2.195195556E-1,-3.252666593E-1,9.797753334E0,9.805608478E0
6.507294836E0,-3.129796088E-1,-3.051553667E-1,9.775084496E0,9.784853240E0
6.509294836E0,-4.326514006E-1,-2.917670012E-1,9.747705460E0,9.761663636E0
6.511294836E0,-5.468835235E-1,-2.756588161E-1,9.734431267E0,9.753677330E0
6.513294836E0,-6.597941518E-1,-2.406172603E-1,9.712635040E0,9.737992833E0
6.515294836E0,-7.553323507E-1,-2.105269432E-1,9.694276810E0,9.725937046E0
6.517294836E0,-8.187499642E-1,-1.818252504E-1,9.682324409E0,9.718581064E0
6.519294836E0,-8.517324924E-1,-1.414015442E-1,9.678397179E0,9.716831509E0
6.521294836E0,-8.686929941E-1,-9.642887115E-2,9.684307098E0,9.723668547E0
6.523294836E0,-8.780208230E-1,-5.079538375E-2,9.691163063E0,9.730988760E0
6.525294836E0,-8.744773269E-1,-2.873042104E-5,9.691507339E0,9.730879976E0
6.527294836E0,-8.417917490E-1,5.761406943E-2,9.697915077E0,9.734551329E0
6.529294836E0,-8.117492795E-1,1.079785004E-1,9.713017464E0,9.747476827E0
6.531360461E0,-7.830092907E-1,1.532863826E-1,9.721693993E0,9.754380265E0
6.533294836E0,-7.488679886E-1,2.123848349E-1,9.734632492E0,9.765704293E0
6.535296399E0,-7.244758010E-1,2.711481452E-1,9.756122589E0,9.786741770E0
6.537294836E0,-7.069789767E-1,3.229969442E-1,9.782324791E0,9.813155691E0
6.539294836E0,-6.833052039E-1,3.958381712E-1,9.801383018E0,9.833143085E0
6.541294836E0,-6.706925035E-1,4.855440855E-1,9.812932968E0,9.847803559E0
6.543294836E0,-6.543927789E-1,5.842427015E-1,9.805606842E0,9.844769930E0
6.545294836E0,-6.508876681E-1,6.892715693E-1,9.801661491E0,9.847401588E0
6.547296399E0,-6.292344928E-1,7.945780754E-1,9.793107986E0,9.845417939E0
6.549294836E0,-6.072365642E-1,8.872432709E-1,9.789709091E0,9.848570503E0
6.551294836E0,-5.640069246E-1,9.759053588E-1,9.783981323E0,9.848694615E0
6.553294836E0,-5.093807578E-1,1.055067301E0,9.777383804E0,9.847328055E0
6.555294836E0,-4.707096219E-1,1.084267020E0,9.796134949E0,9.867191214E0
6.557294836E0,-4.438466728E-1,1.076040387E0,9.805586815E0,9.874431405E0
6.559471399E0,-4.354861379E-1,1.029918551E0,9.808374405E0,9.871909079E0
6.561294836E0,-4.322970510E-1,9.748997688E-1,9.811045647E0,9.868836151E0
6.563296399E0,-4.381197393E-1,9.256271124E-1,9.806564331E0,9.859890387E0
6.565294836E0,-4.344518483E-1,8.750902414E-1,9.804121971E0,9.852681816E0
6.567294836E0,-4.124347568E-1,8.323202729E-1,9.799219131E0,9.843147619E0
6.569294836E0,-4.094563723E-1,8.037143350E-1,9.794670105E0,9.836115784E0
6.571294836E0,-4.225670099E-1,7.797531486E-1,9.794861794E0,9.834932405E0
6.573294836E0,-4.390965998E-1,7.529094219E-1,9.798720360E0,9.837408150E0
6.575294836E0,-4.824891090E-1,7.034451962E-1,9.803671837E0,9.840711985E0
6.577294836E0,-5.313020349E-1,6.576967835E-1,9.784901619E0,9.821361749E0
6.579296399E0,-5.671480894E-1,6.293206811E-1,9.750731468E0,9.787464720E0
6.581294836E0,-5.879393220E-1,6.140265465E-1,9.721263885E0,9.758364247E0
6.583294836E0,-6.005710959E-1,6.089412570E-1,9.695032120E0,9.732684260E0
6.585294836E0,-6.213335991E-1,6.117376685E-1,9.669777870E0,9.709010376E0
6.587294836E0,-6.333046556E-1,6.508110166E-1,9.671032906E0,9.713573350E0
6.589294836E0,-6.431113482E-1,7.093157768E-1,9.666397095E0,9.713699289E0
6.591294836E0,-6.584246159E-1,7.666138411E-1,9.667728424E0,9.720400848E0
6.593294836E0,-6.670820117E-1,8.249461651E-1,9.653469086E0,9.711591011E0
6.595294836E0,-6.589322090E-1,9.071534276E-1,9.618408203E0,9.683537337E0
6.597294836E0,-6.327970624E-1,1.000326157E0,9.577621460E0,9.650487934E0
6.599294836E0,-5.994697809E-1,1.085588455E0,9.559281349E0,9.639384121E0
6.601296399E0,-5.470559001E-1,1.165640950E0,9.553467751E0,9.639851402E0
6.603294836E0,-4.798554778E-1,1.241518021E0,9.555786133E0,9.648040054E0
6.605294836E0,-4.058267474E-1,1.334030032E0,9.566358566E0,9.667447838E0
6.607294836E0,-3.436158001E-1,1.412291765E0,9.587197304E0,9.696751620E0
6.609296399E0,-2.804950774E-1,1.484491229E0,9.608918190E0,9.726957411E0
6.611440149E0,-2.063227296E-1,1.543158770E0,9.630340576E0,9.755376347E0
6.613324524E0,-1.425890774E-1,1.622224808E0,9.655624390E0,9.791987915E0
6.615294836E0,-9.973286092E-2,1.661575913E0,9.675227165E0,9.817372452E0
6.617294836E0,-6.642472744E-2,1.699366093E0,9.681375504E0,9.829612861E0
6.619294836E0,-4.783615097E-2,1.754442215E0,9.685618401E0,9.843351034E0
6.621296399E0,-1.755428687E-2,1.807143450E0,9.679699898E0,9.846962258E0
6.623296399E0,2.710236236E-3,1.844196200E0,9.677171707E0,9.851330835E0
6.625294836E0,3.677493706E-2,1.897356987E0,9.669969559E0,9.854421708E0
6.627294836E0,7.791689783E-2,1.946888208E0,9.662978172E0,9.857463766E0
6.629294836E0,1.259254366E-1,2.001993179E0,9.666014671E0,9.871964016E0
6.631294836E0,1.695382148E-1,2.066895247E0,9.680945396E0,9.900580939E0
6.633294836E0,2.235705554E-1,2.150117636E0,9.703105927E0,9.940988596E0
6.635296399E0,2.539098859E-1,2.236653566E0,9.724184990E0,9.981325720E0
6.637294836E0,2.716652751E-1,2.324760199E0,9.741623878E0,1.001885961E1
6.639472961E0,2.900431752E-1,2.401001215E0,9.761763573E0,1.005688619E1
6.641752649E0,3.115622699E-1,2.486368895E0,9.765268326E0,1.008164504E1
6.643668274E0,3.186874092E-1,2.553885460E0,9.783972740E0,1.011681843E1
6.645294836E0,3.160154819E-1,2.652938128E0,9.792811394E0,1.015071926E1
6.647294836E0,2.956455946E-1,2.766433001E0,9.809580803E0,1.019649123E1
6.649294836E0,2.807345390E-1,2.898401260E0,9.818726540E0,1.024143216E1
6.651294836E0,2.828318477E-1,3.066340446E0,9.825717926E0,1.029694957E1
6.653296399E0,2.609105110E-1,3.241988420E0,9.825928688E0,1.035023854E1
6.655296399E0,2.243654281E-1,3.425307751E0,9.798414230E0,1.038229235E1
6.657296399E0,1.777551174E-1,3.585556507E0,9.779538155E0,1.041763787E1
6.659296399E0,1.221234426E-1,3.747385263E0,9.761227608E0,1.045654699E1
6.661294836E0,7.966945320E-2,3.911474466E0,9.736174583E0,1.049281065E1
6.663294836E0,4.289451614E-2,4.057559013E0,9.716561317E0,1.052982378E1
6.665294836E0,1.103248075E-2,4.191318512E0,9.703306198E0,1.056983556E1
6.667294836E0,-2.173935063E-2,4.313978195E0,9.710154533E0,1.062534618E1
6.669294836E0,-2.060928941E-2,4.434770107E0,9.722067833E0,1.068579494E1
6.671294836E0,-9.165003896E-3,4.533612251E0,9.757099152E0,1.075893619E1
6.673294836E0,-1.164539717E-2,4.610064030E0,9.788377762E0,1.081966567E1
6.675294836E0,-2.365471330E-3,4.657296658E0,9.810251236E0,1.085962463E1
6.677294836E0,-1.370441075E-2,4.690892696E0,9.817337990E0,1.088047735E1
6.679294836E0,-2.441127971E-2,4.709844589E0,9.827144623E0,1.089752281E1
6.681294836E0,-5.572744086E-2,4.690260410E0,9.828743935E0,1.089063155E1
6.683294836E0,-8.152735978E-2,4.663761139E0,9.810710907E0,1.086311940E1
6.685294836E0,-8.398859203E-2,4.636141777E0,9.777900696E0,1.082165453E1
6.687294836E0,-8.650729060E-2,4.590939522E0,9.758143425E0,1.078450612E1
6.689294836E0,-1.011406556E-1,4.544932365E0,9.744334221E0,1.075261313E1
6.691294836E0,-1.172871515E-1,4.502813339E0,9.728800774E0,1.072094440E1
6.693294836E0,-1.109090000E-1,4.461767197E0,9.723762512E0,1.069912261E1
6.695294836E0,-8.650729060E-2,4.401318550E0,9.716647148E0,1.066734833E1
6.697294836E0,-5.182010308E-2,4.323899269E0,9.712768555E0,1.063187017E1
6.699294836E0,6.033387966E-3,4.228820801E0,9.705021858E0,1.058633133E1
6.701294836E0,7.300399989E-2,4.115240097E0,9.692944527E0,1.053060797E1
6.703294836E0,1.539471745E-1,3.989190102E0,9.678885460E0,1.046986920E1
6.705294836E0,2.138405144E-1,3.870361090E0,9.665976524E0,1.041424625E1
6.707294836E0,2.597038448E-1,3.744790077E0,9.654101372E0,1.035821279E1
6.709294836E0,2.920255661E-1,3.624485970E0,9.648834229E0,1.031126469E1
6.711294836E0,2.997636497E-1,3.491780281E0,9.641478539E0,1.025867907E1
6.713294836E0,2.988538146E-1,3.367521286E0,9.644083977E0,1.021948477E1
6.715294836E0,2.912977338E-1,3.239431381E0,9.650232315E0,1.018360220E1
6.717294836E0,2.647795379E-1,3.115794897E0,9.658736229E0,1.015231361E1
6.719471399E0,2.111781687E-1,3.002185345E0,9.667412758E0,1.012504728E1
6.721294836E0,1.805994213E-1,2.890950680E0,9.671368599E0,1.009582005E1
6.723294836E0,1.369962096E-1,2.798333168E0,9.672967911E0,1.007053845E1
6.725294836E0,1.129009798E-1,2.720100403E0,9.671846390E0,1.004770150E1
6.727294836E0,9.867942333E-2,2.629130363E0,9.667393684E0,1.001901017E1
6.729294836E0,9.872730076E-2,2.548627615E0,9.674183846E0,1.000475301E1
6.731294836E0,9.932105988E-2,2.491837263E0,9.681874275E0,9.997890132E0
6.733294836E0,9.234914929E-2,2.422184944E0,9.693261147E0,9.991737583E0
6.735294836E0,1.218744442E-1,2.371600389E0,9.701937675E0,9.988340025E0
6.737294836E0,1.298327595E-1,2.326972485E0,9.706659317E0,9.982529368E0
6.739471399E0,1.758397520E-1,2.302254915E0,9.702943802E0,9.973886692E0
6.741294836E0,2.016205192E-1,2.269042492E0,9.695798874E0,9.959805242E0
6.743294836E0,1.990922391E-1,2.216015577E0,9.685071945E0,9.937352834E0
6.745294836E0,2.079028934E-1,2.169577599E0,9.680552483E0,9.922871910E0
6.747294836E0,2.221723497E-1,2.137878418E0,9.688051224E0,9.923619360E0
6.749294836E0,2.417281866E-1,2.112499952E0,9.696574211E0,9.926965296E0
6.751294836E0,2.472444177E-1,2.082849979E0,9.705623627E0,9.929678939E0
6.753294836E0,2.393148243E-1,2.045548439E0,9.707185745E0,9.923255267E0
6.755294836E0,2.250358164E-1,2.007174253E0,9.706859589E0,9.914762361E0
6.757294836E0,2.278896868E-1,1.966788769E0,9.707472801E0,9.907331626E0
6.759294836E0,2.233885974E-1,1.928606033E0,9.713544846E0,9.905673988E0
6.761294836E0,2.058534473E-1,1.899368048E0,9.723006248E0,9.908926538E0
6.763294836E0,1.910860240E-1,1.887981296E0,9.726789474E0,9.910167543E0
6.765294836E0,1.830319315E-1,1.887694001E0,9.729872704E0,9.912987045E0
6.767294836E0,1.459409595E-1,1.887799263E0,9.730648041E0,9.913152683E0
6.769294836E0,1.238568425E-1,1.895374537E0,9.738089561E0,9.921601356E0
6.771294836E0,8.135497570E-2,1.899856567E0,9.738185883E0,9.922113580E0
6.773294836E0,1.790862903E-2,1.907613754E0,9.742131233E0,9.927156286E0
6.775294836E0,-4.265509918E-2,1.921825647E0,9.742772102E0,9.930601267E0
6.777294836E0,-1.160613224E-1,1.935664177E0,9.741096497E0,9.932231723E0
6.779294836E0,-2.022430152E-1,1.961004376E0,9.739669800E0,9.937183112E0
6.781294836E0,-3.152876198E-1,1.993776202E0,9.735504150E0,9.942564603E0
6.783294836E0,-4.122528136E-1,2.013897181E0,9.722451210E0,9.937393610E0
6.785294836E0,-4.998614192E-1,2.007423162E0,9.705394745E0,9.923421605E0
6.787294836E0,-6.204717159E-1,2.002069712E0,9.722575188E0,9.945940708E0
6.789296399E0,-7.576594949E-1,2.018599272E0,9.757147789E0,9.992533408E0
6.791294836E0,-8.861802220E-1,2.069279671E0,9.760499954E0,1.001671568E1
6.793294836E0,-9.806075692E-1,2.125706196E0,9.723418236E0,1.000125393E1
6.795294836E0,-1.087465525E0,2.122833252E0,9.676280975E0,9.965912693E0
6.797294836E0,-1.184028506E0,2.055163622E0,9.651333809E0,9.938504179E0
6.799471399E0,-1.213419676E0,1.882848144E0,9.656639099E0,9.913030976E0
6.801294836E0,-1.073253512E0,1.600504637E0,9.685570717E0,9.875412311E0
6.803294836E0,-8.175432682E-1,1.273111939E0,9.752321243E0,9.868989849E0
6.805294836E0,-5.863304734E-1,9.985640645E-1,9.831645966E0,9.899604841E0
6.807294836E0,-3.982323706E-1,7.887266874E-1,9.878208160E0,9.917644643E0
6.809294836E0,-2.470624596E-1,7.065576911E-1,9.884729385E0,9.913028733E0
6.811294836E0,-1.665981263E-1,7.091338038E-1,9.857215881E0,9.884094831E0
6.813294836E0,-1.430391818E-1,7.920498252E-1,9.803345680E0,9.836330091E0
6.815294836E0,-1.807526499E-1,9.194500446E-1,9.751391411E0,9.796310242E0
6.817294836E0,-2.387880981E-1,1.050489545E0,9.701314926E0,9.760945617E0
6.819294836E0,-3.119644821E-1,1.176692605E0,9.646564484E0,9.723072234E0
6.821294836E0,-4.040167630E-1,1.278139830E0,9.594456673E0,9.687645215E0
6.823294836E0,-5.090551972E-1,1.349305034E0,9.554224968E0,9.662451863E0
6.825294836E0,-6.081559658E-1,1.400694251E0,9.527610779E0,9.649205419E0
6.827294836E0,-6.837169528E-1,1.441280603E0,9.519891739E0,9.652621269E0
6.829440149E0,-7.345985770E-1,1.474856973E0,9.531795502E0,9.673156860E0
6.831294836E0,-7.263433337E-1,1.549307108E0,9.573042870E0,9.724766164E0
6.833294836E0,-6.963104606E-1,1.611087084E0,9.595117569E0,9.754318583E0
6.835294836E0,-6.057426333E-1,1.691599250E0,9.611609459E0,9.778111707E0
6.837294836E0,-5.016618371E-1,1.779581428E0,9.638557434E0,9.814293865E0
6.839294836E0,-4.191193879E-1,1.852777004E0,9.672622681E0,9.857386733E0
6.841294836E0,-3.694732189E-1,1.908035159E0,9.699064255E0,9.891863123E0
6.843294836E0,-3.189555407E-1,1.948401332E0,9.730620384E0,9.928895883E0
6.845294836E0,-2.884821594E-1,1.977227569E0,9.762845993E0,9.965230188E0
6.847294836E0,-2.393531352E-1,2.003669024E0,9.791269302E0,9.997046265E0
6.849294836E0,-1.802259237E-1,2.044245958E0,9.812232971E0,1.002453684E1
6.851294836E0,-1.445235908E-1,2.099178791E0,9.821876526E0,1.004473480E1
6.853294836E0,-1.302062720E-1,2.147014618E0,9.816475868E0,1.004936933E1
6.855294836E0,-1.106504276E-1,2.183645964E0,9.809159279E0,1.004988353E1
6.857294836E0,-1.029027849E-1,2.229902029E0,9.806439400E0,1.005730112E1
6.859294836E0,-7.818505168E-2,2.305836439E0,9.798826218E0,1.006677654E1
6.861294836E0,-6.120537221E-2,2.378064632E0,9.794142723E0,1.007889722E1
6.863294836E0,-6.238332018E-2,2.438044548E0,9.791097641E0,1.009026986E1
6.865294836E0,-5.685750023E-2,2.492613077E0,9.774616241E0,1.008759017E1
6.867294836E0,-3.704308718E-2,2.550418377E0,9.767768860E0,1.009531152E1
6.869294836E0,-2.104024589E-2,2.619515181E0,9.775497437E0,1.012040773E1
6.871294836E0,-8.935160935E-3,2.695373058E0,9.778829575E0,1.014350155E1
6.873294836E0,-1.594538242E-2,2.765379667E0,9.776569366E0,1.016016179E1
6.875294836E0,-1.046745013E-2,2.838450670E0,9.768257141E0,1.017230354E1
6.877294836E0,2.877830528E-2,2.944801092E0,9.765700340E0,1.020007769E1
6.879471399E0,4.087381065E-2,3.058544636E0,9.769349098E0,1.023701850E1
6.881294836E0,2.521573193E-2,3.162635088E0,9.764004707E0,1.026346357E1
6.883294836E0,1.644337736E-2,3.264187574E0,9.750492096E0,1.028237750E1
6.885294836E0,-2.336740959E-3,3.360635519E0,9.741154671E0,1.030456068E1
6.887294836E0,-1.972822100E-2,3.450341463E0,9.728455544E0,1.032221356E1
6.889294836E0,-2.136585675E-2,3.522512436E0,9.719721794E0,1.033835297E1
6.891294836E0,5.822698586E-3,3.566144228E0,9.711562157E0,1.034562024E1
6.893294836E0,2.427720465E-2,3.549250841E0,9.704791069E0,1.033347670E1
6.895294836E0,5.712565407E-2,3.526544094E0,9.705404282E0,1.032640542E1
6.897294836E0,8.780016005E-2,3.514812469E0,9.726175308E0,1.034215170E1
6.899294836E0,1.104971990E-1,3.490439653E0,9.750098228E0,1.035663044E1
6.901294836E0,1.353585869E-1,3.457054853E0,9.763832092E0,1.035866629E1
6.903294836E0,1.360672712E-1,3.402706623E0,9.775716782E0,1.035188704E1
6.905294836E0,1.584961563E-1,3.364418507E0,9.772058487E0,1.033622562E1
6.907294836E0,1.875234544E-1,3.361095190E0,9.767970085E0,1.033176488E1
6.909294836E0,1.831755787E-1,3.364945173E0,9.771368980E0,1.033615311E1
6.911296399E0,1.842481792E-1,3.361832857E0,9.770392418E0,1.033423609E1
6.913294836E0,1.594155282E-1,3.345465899E0,9.765393257E0,1.032378133E1
6.915294836E0,1.162432805E-1,3.333178997E0,9.742044449E0,1.029713673E1
6.917294836E0,6.784210354E-2,3.311966419E0,9.722451210E0,1.027130866E1
6.919294836E0,3.059789911E-2,3.291558027E0,9.721732140E0,1.026388651E1
6.921294836E0,-3.045424353E-3,3.274990320E0,9.725764275E0,1.026236140E1
6.923294836E0,-4.069185257E-2,3.251335382E0,9.727468491E0,1.025653357E1
6.925294836E0,-7.848193496E-2,3.218372107E0,9.728167534E0,1.024701527E1
6.927294836E0,-1.099704728E-1,3.186194181E0,9.726702690E0,1.023585229E1
6.929294836E0,-1.549048424E-1,3.175171137E0,9.715000153E0,1.022188511E1
6.931294836E0,-2.036029100E-1,3.156888962E0,9.693366051E0,1.019650663E1
6.933294836E0,-2.480201423E-1,3.146488428E0,9.687572479E0,1.018876656E1
6.935294836E0,-2.925714552E-1,3.133071423E0,9.689257622E0,1.018741615E1
6.937294836E0,-3.399670720E-1,3.112969637E0,9.683502197E0,1.017724778E1
6.939294836E0,-3.730453551E-1,3.093729973E0,9.685456276E0,1.017439882E1
6.941294836E0,-3.898239136E-1,3.073072672E0,9.687131882E0,1.017036196E1
6.943294836E0,-3.875159025E-1,3.061762810E0,9.681155205E0,1.016116756E1
6.945294836E0,-3.790404499E-1,3.052329302E0,9.680198669E0,1.015709762E1
6.947294836E0,-3.657095432E-1,3.021300554E0,9.692398071E0,1.015896554E1
6.949294836E0,-3.672609627E-1,2.985722542E0,9.704858780E0,1.016039879E1
6.951294836E0,-3.835511208E-1,2.951993227E0,9.718504906E0,1.016418777E1
6.953294836E0,-3.936259151E-1,2.912958145E0,9.729173660E0,1.016351743E1
6.955294836E0,-3.894217014E-1,2.879266739E0,9.719338417E0,1.014432676E1
6.957294836E0,-3.729304075E-1,2.870944738E0,9.704282761E0,1.012691980E1
6.959471399E0,-3.733613789E-1,2.852097750E0,9.699303627E0,1.011683504E1
6.961294836E0,-3.880617917E-1,2.827801228E0,9.697589874E0,1.010892186E1
6.963294836E0,-3.986154199E-1,2.783642530E0,9.708295822E0,1.010735216E1
6.965294836E0,-4.229979813E-1,2.761931896E0,9.690110207E0,1.008491105E1
6.967294836E0,-4.452640712E-1,2.733325958E0,9.679106712E0,1.006749411E1
6.969294836E0,-4.756321013E-1,2.701329947E0,9.658726692E0,1.004063796E1
6.971294836E0,-5.201259851E-1,2.673643351E0,9.634305954E0,1.001193043E1
6.973294836E0,-5.603677034E-1,2.650706768E0,9.623072624E0,9.997188858E0
6.975294836E0,-6.054840088E-1,2.620827198E0,9.606160164E0,9.975653321E0
6.977294836E0,-6.516155601E-1,2.601740837E0,9.580982208E0,9.949315469E0
6.979294836E0,-6.871550083E-1,2.588869333E0,9.558571815E0,9.926767932E0
6.981294836E0,-7.098999619E-1,2.556777477E0,9.541899681E0,9.903984983E0
6.983294836E0,-7.298676372E-1,2.533295155E0,9.520686150E0,9.878955201E0
6.985294836E0,-7.405266166E-1,2.506710052E0,9.518130302E0,9.870500464E0
6.987294836E0,-7.370119095E-1,2.481063128E0,9.515591621E0,9.861305426E0
6.989294836E0,-7.470388412E-1,2.449124813E0,9.518157959E0,9.856551644E0
6.991294836E0,-7.317733765E-1,2.428093910E0,9.517832756E0,9.849886938E0
6.993294836E0,-7.099765539E-1,2.407369852E0,9.540875435E0,9.865485309E0
6.995294836E0,-6.820122600E-1,2.370815277E0,9.553353310E0,9.866735289E0
6.997294836E0,-6.556856632E-1,2.329634666E0,9.574700356E0,9.875829498E0
6.999294836E0,-6.486562490E-1,2.294152737E0,9.606925964E0,9.898329061E0
7.001294836E0,-6.398743391E-1,2.281865835E0,9.629881859E0,9.917206032E0
7.003294836E0,-6.179913282E-1,2.275324821E0,9.649312973E0,9.933189678E0
7.005294836E0,-6.032526493E-1,2.291672468E0,9.662614822E0,9.948959828E0
7.007294836E0,-5.676556230E-1,2.335380793E0,9.673169136E0,9.967268306E0
7.009294836E0,-5.322118998E-1,2.397936821E0,9.687409401E0,9.993960747E0
7.011294836E0,-4.971416295E-1,2.469800949E0,9.706601143E0,1.002821880E1
7.013294836E0,-4.638335109E-1,2.545773983E0,9.715852737E0,1.005454629E1
7.015294836E0,-3.366151750E-1,2.525001764E0,9.703306198E0,1.003210321E1
7.017294836E0,-1.528362632E-1,2.489902735E0,9.728054047E0,1.004280887E1
7.019294836E0,-1.811931841E-2,2.491684198E0,9.773638725E0,1.008626950E1
7.021294836E0,6.534255296E-2,2.518345833E0,9.829586983E0,1.014727134E1
7.023294836E0,6.396349519E-2,2.556940317E0,9.866303444E0,1.019244714E1
7.025294836E0,2.143289335E-2,2.606662989E0,9.868899345E0,1.020736624E1
7.027294836E0,-1.928768866E-2,2.660618782E0,9.834566116E0,1.018812814E1
7.029294836E0,-5.918466672E-2,2.719094992E0,9.777977943E0,1.014917894E1
7.031294836E0,-9.861238301E-2,2.757679939E0,9.730763435E0,1.011445896E1
7.033294836E0,-1.281664073E-1,2.774879932E0,9.699638367E0,1.008956737E1
7.035294836E0,-1.138299257E-1,2.770282984E0,9.683827400E0,1.007293096E1
7.037294836E0,-8.546342701E-2,2.751818895E0,9.673234940E0,1.005739954E1
7.039471399E0,-5.250005424E-2,2.722647905E0,9.672210693E0,1.004824500E1
7.041294836E0,-1.735317335E-2,2.684723616E0,9.688615799E0,1.005372161E1
7.043294836E0,3.708139434E-2,2.630250692E0,9.707319260E0,1.005741721E1
7.045294836E0,8.845138550E-2,2.569936037E0,9.727000237E0,1.006115940E1
7.047294836E0,1.322652698E-1,2.530948877E0,9.753058434E0,1.007697103E1
7.049440149E0,1.465347111E-1,2.484348059E0,9.757214546E0,1.006959251E1
7.051294836E0,2.141661346E-1,2.380985498E0,9.730466843E0,1.001982755E1
7.053294836E0,2.815580964E-1,2.288655758E0,9.703804970E0,9.974018800E0
7.055294836E0,3.522157967E-1,2.195808649E0,9.691489220E0,9.943369393E0
7.057294836E0,4.042465687E-1,2.085215569E0,9.709628105E0,9.939236248E0
7.059294836E0,4.452066123E-1,1.955852032E0,9.745914459E0,9.950196719E0
7.061294836E0,4.635844827E-1,1.828777432E0,9.775659561E0,9.956046270E0
7.063294836E0,4.612765014E-1,1.701300502E0,9.797896385E0,9.955198289E0
7.065294836E0,4.486446679E-1,1.584492326E0,9.815604210E0,9.952787749E0
7.067294836E0,4.560666680E-1,1.451690674E0,9.819186211E0,9.936388703E0
7.069294836E0,4.713225365E-1,1.328686118E0,9.806515694E0,9.907335756E0
7.071294836E0,4.700296521E-1,1.219702125E0,9.801641464E0,9.888416281E0
7.073294836E0,4.727303386E-1,1.118638039E0,9.795895576E0,9.870886241E0
7.075294836E0,4.857739508E-1,1.040433884E0,9.792227745E0,9.859320626E0
7.077294836E0,5.354967117E-1,9.683971405E-1,9.796402931E0,9.858704790E0
7.079294836E0,6.125134230E-1,8.937171698E-1,9.810940742E0,9.870585663E0
7.081294836E0,6.772430539E-1,8.320809007E-1,9.820029259E0,9.878460984E0
7.083294836E0,7.051977515E-1,7.751371264E-1,9.829778671E0,9.885478752E0
7.085354211E0,6.927957535E-1,7.089806199E-1,9.848471642E0,9.898232830E0
7.087388586E0,6.860057712E-1,6.217263341E-1,9.838435173E0,9.881900334E0
7.089471399E0,6.682695746E-1,5.370481610E-1,9.819770813E0,9.857124518E0
7.091294836E0,6.485413909E-1,4.539119303E-1,9.807397842E0,9.839293390E0
7.093294836E0,6.303071380E-1,3.551846147E-1,9.790360451E0,9.817056634E0
7.095294836E0,6.252027154E-1,2.567254603E-1,9.791940689E0,9.815237585E0
7.097294836E0,6.305561066E-1,1.749299467E-1,9.803355217E0,9.825170482E0
7.099296399E0,6.378344893E-1,1.014375389E-1,9.817461967E0,9.838682935E0
7.101294836E0,6.429772377E-1,3.506068885E-2,9.836031914E0,9.857087439E0
7.103294836E0,6.072748899E-1,-3.715800866E-2,9.862032890E0,9.880782167E0
7.105294836E0,5.705861449E-1,-9.705135971E-2,9.865528107E0,9.882491201E0
7.107294836E0,5.252878666E-1,-1.455866247E-1,9.850588799E0,9.865658746E0
7.109294836E0,4.872296154E-1,-1.723825186E-1,9.824090004E0,9.837675174E0
7.111294836E0,4.530212581E-1,-2.016875446E-1,9.798222542E0,9.810763024E0
7.113294836E0,4.131913185E-1,-2.389509082E-1,9.761754036E0,9.773416315E0
7.115294836E0,3.346998394E-1,-2.912019789E-1,9.739689827E0,9.749788741E0
7.117296399E0,2.076634765E-1,-3.389519453E-1,9.720314980E0,9.728439538E0
