"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.571529902E1,1.924938173E-3,-3.133818507E-1,9.859658241E0,9.864637476E0
2.571729902E1,5.382165313E-3,-3.312713206E-1,9.849468231E0,9.855039020E0
2.571929902E1,1.915361383E-3,-3.639569581E-1,9.836146355E0,9.842877803E0
2.572129902E1,-1.474828273E-2,-4.055969119E-1,9.818065643E0,9.826451004E0
2.572329902E1,-4.220498726E-2,-4.426687360E-1,9.789200783E0,9.799295323E0
2.572529902E1,-8.450574428E-2,-4.814260900E-1,9.760058403E0,9.772290025E0
2.572729902E1,-1.171339229E-1,-5.178562403E-1,9.733367920E0,9.747838043E0
2.572929902E1,-1.397256106E-1,-5.462993979E-1,9.718275070E0,9.734620517E0
2.573129902E1,-1.421485394E-1,-5.819250941E-1,9.729068756E0,9.747493108E0
2.573329902E1,-1.185991764E-1,-5.993452668E-1,9.749227524E0,9.768352872E0
2.573529902E1,-1.047128066E-1,-6.050531268E-1,9.749083519E0,9.768402301E0
2.573729902E1,-9.147766232E-2,-6.059916019E-1,9.762299538E0,9.781517584E0
2.573929902E1,-6.866570562E-2,-5.944228768E-1,9.771915436E0,9.790218834E0
2.574129902E1,-7.130890340E-2,-5.817048550E-1,9.771780968E0,9.789339548E0
2.574329902E1,-9.161173552E-2,-5.728750229E-1,9.752512932E0,9.769753681E0
2.574529902E1,-1.115314960E-1,-5.445755720E-1,9.717078209E0,9.732965157E0
2.574729902E1,-1.061014384E-1,-5.215145946E-1,9.700587273E0,9.715175162E0
2.574929902E1,-8.926542103E-2,-4.961647987E-1,9.665171623E0,9.678310303E0
2.575129902E1,-7.818505168E-2,-4.686697721E-1,9.625122070E0,9.636842799E0
2.575347558E1,-6.058287993E-2,-4.407246411E-1,9.588030815E0,9.598345868E0
2.575529902E1,-2.970725484E-2,-4.124730825E-1,9.557950020E0,9.566892136E0
2.575729902E1,-3.351882566E-3,-3.920553327E-1,9.537838936E0,9.545893891E0
2.575929902E1,2.008256316E-2,-3.766462505E-1,9.541698456E0,9.549150493E0
2.576129902E1,5.910805240E-2,-3.645890057E-1,9.567584038E0,9.574710608E0
2.576329902E1,8.637322485E-2,-3.617064357E-1,9.583797455E0,9.591009620E0
2.576529902E1,9.093178064E-2,-3.618117571E-1,9.611896515E0,9.619133586E0
2.576729902E1,9.189903736E-2,-3.691954613E-1,9.646439552E0,9.653939442E0
2.576929902E1,7.712202519E-2,-3.787339926E-1,9.675189018E0,9.682906061E0
2.577129902E1,7.608772814E-2,-3.776709735E-1,9.713256836E0,9.720894150E0
2.577329902E1,8.010998368E-2,-3.735529184E-1,9.734661102E0,9.742155109E0
2.577529902E1,8.354806155E-2,-3.982993960E-1,9.766206741E0,9.774682440E0
2.577729902E1,1.023569107E-1,-4.288972914E-1,9.796363831E0,9.806282380E0
2.577929902E1,1.461612284E-1,-4.664000571E-1,9.816160202E0,9.828320977E0
2.578129902E1,1.780328304E-1,-5.060384870E-1,9.815949440E0,9.830596831E0
2.578329902E1,2.128062248E-1,-5.509250164E-1,9.817912102E0,9.835659759E0
2.578529902E1,2.720675170E-1,-6.005328298E-1,9.806142807E0,9.828280479E0
2.578729902E1,3.558453918E-1,-6.369438767E-1,9.788836479E0,9.815989153E0
2.578929902E1,4.130285382E-1,-6.926617026E-1,9.789450645E0,9.822612521E0
2.579129902E1,4.650018513E-1,-7.475847006E-1,9.770622253E0,9.810207379E0
2.579329902E1,5.071110725E-1,-8.091922402E-1,9.746776581E0,9.793447168E0
2.579529902E1,5.374217033E-1,-8.816791177E-1,9.735226631E0,9.789832364E0
2.579729902E1,5.534819961E-1,-9.668456912E-1,9.749016762E0,9.812464560E0
2.579930058E1,5.576766133E-1,-1.048066497E0,9.765919685E0,9.837816520E0
2.580129902E1,5.565465689E-1,-1.134372830E0,9.781826973E0,9.863097117E0
2.580329902E1,5.563454628E-1,-1.216101170E0,9.797063828E0,9.887915957E0
2.580529902E1,5.370672941E-1,-1.297255158E0,9.801593781E0,9.901643947E0
2.580729902E1,5.287546515E-1,-1.380812764E0,9.812243462E0,9.923021068E0
2.580929902E1,5.351040363E-1,-1.468718290E0,9.832201004E0,9.955684122E0
2.581129902E1,5.609422922E-1,-1.559190273E0,9.824721336E0,9.963477300E0
2.581329902E1,5.669757128E-1,-1.635335565E0,9.802647591E0,9.954279665E0
2.581529902E1,5.677993298E-1,-1.720396757E0,9.780907631E0,9.947276771E0
2.581729902E1,5.457534790E-1,-1.797691107E0,9.770018578E0,9.949010161E0
2.581929902E1,5.070727468E-1,-1.865437508E0,9.746756554E0,9.936611252E0
2.582129902E1,4.843565822E-1,-1.935731173E0,9.714635849E0,9.917449579E0
2.582329902E1,4.803726077E-1,-1.994485021E0,9.694898605E0,9.909580582E0
2.582529902E1,4.824986756E-1,-2.048593998E0,9.671894073E0,9.898236071E0
2.582730058E1,4.866837561E-1,-2.095529795E0,9.640042305E0,9.877171753E0
2.582929902E1,5.003881454E-1,-2.141306877E0,9.623695374E0,9.871732172E0
2.583129902E1,5.150789618E-1,-2.190598965E0,9.601323128E0,9.861512864E0
2.583347558E1,5.029547215E-1,-2.236806870E0,9.587858200E0,9.858158717E0
2.583529902E1,4.630481899E-1,-2.261285067E0,9.569422722E0,9.843864841E0
2.583729902E1,4.171369672E-1,-2.278197765E0,9.566788673E0,9.843151621E0
2.583930058E1,3.691763282E-1,-2.297044992E0,9.586776733E0,9.865039027E0
2.584130058E1,3.241365850E-1,-2.313268185E0,9.611618042E0,9.891383907E0
2.584329902E1,2.639272213E-1,-2.320804834E0,9.636499405E0,9.915538989E0
2.584529902E1,2.006245255E-1,-2.330496788E0,9.662126541E0,9.941235073E0
2.584729902E1,1.377432048E-1,-2.333868027E0,9.677190781E0,9.955598152E0
2.584929902E1,7.331045717E-2,-2.320910454E0,9.699447632E0,9.973529171E0
2.585129902E1,1.041956618E-2,-2.305051327E0,9.735619545E0,1.000478176E1
2.585329902E1,-6.283342838E-2,-2.292859793E0,9.766168594E0,1.003190924E1
2.585529902E1,-1.197579727E-1,-2.277211428E0,9.778159142E0,1.004053933E1
2.585729902E1,-1.738286167E-1,-2.252857685E0,9.779452324E0,1.003709479E1
2.585930058E1,-2.076826394E-1,-2.219252586E0,9.764924049E0,1.001608485E1
2.586129902E1,-2.421303988E-1,-2.196737528E0,9.764598846E0,1.001157698E1
2.586329902E1,-2.740882039E-1,-2.167135477E0,9.765843391E0,1.000716232E1
2.586529902E1,-2.895643413E-1,-2.147742748E0,9.767786980E0,1.000531403E1
2.586729902E1,-3.023685217E-1,-2.142877340E0,9.767807007E0,1.000466910E1
2.586929902E1,-3.078464568E-1,-2.154130459E0,9.778043747E0,1.001724448E1
2.587129902E1,-3.070611656E-1,-2.166666269E0,9.788511276E0,1.003013870E1
2.587329902E1,-2.956551909E-1,-2.185781717E0,9.798864365E0,1.004404284E1
2.587529902E1,-2.751224935E-1,-2.205768585E0,9.821599960E0,1.007000165E1
2.587744433E1,-2.474263757E-1,-2.231970787E0,9.861831665E0,1.011427888E1
2.587929902E1,-1.572511792E-1,-2.305702448E0,9.899248123E0,1.016543679E1
2.588129902E1,-8.874826878E-2,-2.352025509E0,9.910357475E0,1.018602403E1
2.588329902E1,-2.507208101E-2,-2.376283407E0,9.876369476E0,1.015824913E1
2.588529902E1,1.355118211E-2,-2.396136284E0,9.862205505E0,1.014912559E1
2.588729902E1,6.480625272E-2,-2.433638811E0,9.866418839E0,1.016233332E1
2.588929902E1,1.032283977E-1,-2.470557690E0,9.873860359E0,1.017877349E1
2.589129902E1,1.733306348E-1,-2.515453577E0,9.883963585E0,1.020050422E1
2.589329902E1,2.450800687E-1,-2.555005789E0,9.885084152E0,1.021288439E1
2.589530058E1,3.130370677E-1,-2.588888645E0,9.852589607E0,1.019185256E1
2.589729902E1,3.664852381E-1,-2.600696802E0,9.812137604E0,1.015755776E1
2.589929902E1,3.804577887E-1,-2.601932049E0,9.790991783E0,1.013796422E1
2.590129902E1,3.876691163E-1,-2.601472378E0,9.780506134E0,1.012799319E1
2.590329902E1,3.791362047E-1,-2.599346399E0,9.764818192E0,1.011197410E1
2.590529902E1,3.611701131E-1,-2.591617823E0,9.766543388E0,1.011099879E1
2.590730058E1,3.532979786E-1,-2.570012808E0,9.769137383E0,1.010771144E1
2.590929902E1,3.479924202E-1,-2.553885460E0,9.763813019E0,1.009829066E1
2.591129902E1,3.284844756E-1,-2.533630371E0,9.769119263E0,1.009766686E1
2.591347558E1,3.176243603E-1,-2.518901348E0,9.776521683E0,1.010079826E1
2.591529902E1,3.290494978E-1,-2.490755081E0,9.775535583E0,1.009322696E1
2.591729902E1,3.314436972E-1,-2.466449261E0,9.783024788E0,1.009459266E1
2.591929902E1,3.301604092E-1,-2.446615458E0,9.788549423E0,1.009507964E1
2.592129902E1,3.088999093E-1,-2.414197922E0,9.776166916E0,1.007458239E1
2.592329902E1,2.806100249E-1,-2.382441521E0,9.765211105E0,1.005555158E1
2.592529902E1,2.337698489E-1,-2.350971937E0,9.764148712E0,1.004591048E1
2.592729902E1,1.829074472E-1,-2.317022324E0,9.774702072E0,1.004723087E1
2.592929902E1,1.417750567E-1,-2.301919699E0,9.772192001E0,1.004065092E1
2.593129902E1,1.022324115E-1,-2.270105362E0,9.776109695E0,1.003674004E1
2.593329902E1,4.870763794E-2,-2.232975960E0,9.773964882E0,1.002591360E1
2.593529902E1,-1.237323508E-2,-2.226061821E0,9.760327339E0,1.001096869E1
2.593729902E1,-4.753926769E-2,-2.235791683E0,9.761543274E0,1.001442717E1
2.593929902E1,-8.749370277E-2,-2.204025507E0,9.763429642E0,1.000949259E1
2.594129902E1,-1.360960156E-1,-2.209838629E0,9.771532059E0,1.001921891E1
2.594329902E1,-1.700266302E-1,-2.232392073E0,9.782056808E0,1.003499471E1
2.594529902E1,-1.919670850E-1,-2.252915144E0,9.794123650E0,1.005173299E1
2.594729902E1,-2.184182256E-1,-2.270670414E0,9.811841011E0,1.007352345E1
2.594929902E1,-2.507207990E-1,-2.281894445E0,9.818181038E0,1.008298478E1
2.595129902E1,-2.642336786E-1,-2.304438114E0,9.834068298E0,1.010391774E1
2.595329902E1,-2.761759758E-1,-2.297935486E0,9.848481178E0,1.011678616E1
2.595529902E1,-2.830233872E-1,-2.311668634E0,9.850828171E0,1.012238755E1
2.595729902E1,-2.653829157E-1,-2.309561729E0,9.844410896E0,1.011518311E1
2.595929902E1,-2.737338543E-1,-2.315413237E0,9.836357117E0,1.010890647E1
2.596129902E1,-2.769708335E-1,-2.318468332E0,9.841097832E0,1.011430743E1
2.596329902E1,-2.692998052E-1,-2.319856882E0,9.841749191E0,1.011505242E1
2.596529902E1,-2.596176565E-1,-2.312252998E0,9.850445747E0,1.012152146E1
2.596729902E1,-2.541301548E-1,-2.310117483E0,9.861563683E0,1.013171571E1
2.596929902E1,-2.359437793E-1,-2.299017906E0,9.866552353E0,1.013360785E1
2.597129902E1,-2.162634581E-1,-2.271044016E0,9.859915733E0,1.012039273E1
2.597329902E1,-2.131893039E-1,-2.250415564E0,9.859255791E0,1.011507512E1
2.597529902E1,-1.720090359E-1,-2.224155903E0,9.871198654E0,1.012012942E1
2.597729902E1,-1.454429626E-1,-2.195109367E0,9.867434502E0,1.010969448E1
2.597929902E1,-1.235695407E-1,-2.178043604E0,9.875372887E0,1.011346296E1
2.598130527E1,-7.558973879E-2,-2.142293453E0,9.866064072E0,1.009625452E1
2.598347558E1,-4.566221684E-2,-2.086125374E0,9.832584381E0,1.005155310E1
2.598529902E1,-3.994486108E-2,-2.009778976E0,9.805213928E0,1.000914718E1
2.598729902E1,-5.034527183E-2,-1.957623720E0,9.785399437E0,9.979422199E0
2.598929902E1,-2.942952700E-2,-1.890873432E0,9.765872002E0,9.947287288E0
2.599129902E1,-9.442731738E-3,-1.824113488E0,9.741806030E0,9.911118197E0
2.599347558E1,5.276820622E-3,-1.754729629E0,9.730476379E0,9.887430125E0
2.599529902E1,3.303998150E-3,-1.708272457E0,9.738625526E0,9.887316767E0
2.599729902E1,1.261265483E-2,-1.676515698E0,9.760241508E0,9.903190308E0
2.599929902E1,2.887407318E-2,-1.651424527E0,9.779509544E0,9.918006030E0
2.600129902E1,4.178360850E-2,-1.628775358E0,9.781769753E0,9.916535410E0
2.600329902E1,4.625597596E-2,-1.605752826E0,9.781606674E0,9.912638946E0
2.600529902E1,4.315309227E-2,-1.584214449E0,9.750156403E0,9.878114571E0
2.600729902E1,5.066130683E-2,-1.573546052E0,9.765114784E0,9.891212286E0
2.600929902E1,7.906611264E-2,-1.579540968E0,9.791872978E0,9.918768953E0
2.601129902E1,9.762597084E-2,-1.591454625E0,9.803586006E0,9.932399369E0
2.601329902E1,1.163198948E-1,-1.624044418E0,9.821579933E0,9.955625695E0
2.601529902E1,1.322939992E-1,-1.662256002E0,9.848596573E0,9.988766249E0
2.601729902E1,1.253412515E-1,-1.697192192E0,9.842075348E0,9.988123894E0
2.601929902E1,1.084190309E-1,-1.727799535E0,9.829959869E0,9.981240251E0
2.602129902E1,9.021351486E-2,-1.754097581E0,9.821351051E0,9.977170605E0
2.602329902E1,7.641334087E-2,-1.777905345E0,9.809331894E0,9.969442242E0
2.602529902E1,5.543055758E-2,-1.804375768E0,9.803586006E0,9.968407247E0
2.602729902E1,4.899494350E-2,-1.827168584E0,9.812099457E0,9.980893812E0
2.602929902E1,2.646071650E-2,-1.857345104E0,9.831521034E0,1.000546035E1
2.603129902E1,-6.540958770E-3,-1.883135319E0,9.838387489E0,1.001699106E1
2.603329902E1,-2.550303563E-2,-1.894541383E0,9.840446472E0,1.002119375E1
2.603529902E1,-5.460695177E-2,-1.919623017E0,9.837582588E0,1.002327120E1
2.603729902E1,-9.246407449E-2,-1.944244981E0,9.833657265E0,1.002444280E1
2.603929902E1,-1.244984865E-1,-1.939494848E0,9.833446503E0,1.002366252E1
2.604129902E1,-1.381358653E-1,-1.924746633E0,9.838311195E0,1.002577171E1
2.604329902E1,-1.650945693E-1,-1.895374537E0,9.838933945E0,1.002119364E1
2.604529902E1,-1.996476948E-1,-1.854223013E0,9.834240913E0,1.000951030E1
2.604729902E1,-2.417377681E-1,-1.801569700E0,9.822097778E0,9.988878581E0
2.604929902E1,-2.924373746E-1,-1.725003123E0,9.818344116E0,9.973015421E0
2.605129902E1,-3.559986353E-1,-1.634243727E0,9.814263344E0,9.955764791E0
2.605329902E1,-4.144171774E-1,-1.537814975E0,9.811716080E0,9.940140287E0
2.605529902E1,-4.590259492E-1,-1.421648145E0,9.819377899E0,9.932369838E0
2.605729902E1,-4.847971201E-1,-1.299898267E0,9.816217422E0,9.913772654E0
2.605929902E1,-4.881393909E-1,-1.156514287E0,9.800645828E0,9.880711716E0
2.606129902E1,-4.723376632E-1,-1.007738590E0,9.782219887E0,9.845327107E0
2.606329902E1,-4.606156647E-1,-8.567219973E-1,9.766925812E0,9.815242187E0
2.606529902E1,-4.455800653E-1,-6.857184768E-1,9.748682022E0,9.782921475E0
2.606729902E1,-4.075601697E-1,-5.088636279E-1,9.734738350E0,9.756545404E0
2.606929902E1,-3.427922428E-1,-3.513347507E-1,9.719118118E0,9.731505517E0
2.607129902E1,-2.547239065E-1,-2.015917748E-1,9.696707726E0,9.702147403E0
2.607347558E1,-1.717217267E-1,-7.238151133E-2,9.673743248E0,9.675538014E0
2.607529902E1,-9.511684626E-2,2.481350675E-2,9.668274879E0,9.668774590E0
2.607729902E1,-2.840480767E-2,9.368990362E-2,9.693327904E0,9.693822284E0
2.607929902E1,2.756205015E-2,1.366514564E-1,9.725399971E0,9.726399019E0
2.608129902E1,6.759310514E-2,1.630355567E-1,9.752540588E0,9.754137448E0
2.608329902E1,9.049125016E-2,1.565137506E-1,9.778025627E0,9.779696845E0
2.608529902E1,9.918698668E-2,1.298423409E-1,9.785925865E0,9.787289826E0
2.608729902E1,1.181873679E-1,1.067718193E-1,9.778016090E0,9.779313224E0
2.608929902E1,1.365652680E-1,8.092401922E-2,9.754150391E0,9.755442000E0
2.609129902E1,1.600092947E-1,5.001008511E-2,9.724854469E0,9.726299318E0
2.609329902E1,1.814996451E-1,1.720952243E-2,9.703364372E0,9.705076941E0
2.609529902E1,1.952615231E-1,-3.093308769E-3,9.697799683E0,9.699765735E0
2.609729902E1,2.051830888E-1,-3.181415051E-2,9.697560310E0,9.699782895E0
2.609929902E1,2.108429670E-1,-5.463568121E-2,9.704676628E0,9.707120493E0
2.610129902E1,2.143002003E-1,-7.438305765E-2,9.707778931E0,9.710428888E0
2.610329902E1,2.272193134E-1,-1.060152501E-1,9.706898689E0,9.710136457E0
2.610529902E1,2.465165854E-1,-1.423305124E-1,9.695607185E0,9.699784899E0
2.610744433E1,2.466027737E-1,-1.765388697E-1,9.685464859E0,9.690211991E0
2.610929902E1,2.415079176E-1,-2.430306226E-1,9.703240395E0,9.709287518E0
2.611129902E1,2.707363367E-1,-3.000509441E-1,9.722728729E0,9.731124430E0
2.611329902E1,2.930598855E-1,-3.481169045E-1,9.739727974E0,9.750352326E0
2.611529902E1,2.794416547E-1,-3.996880054E-1,9.757569313E0,9.769749078E0
2.611729902E1,2.537087798E-1,-4.455705285E-1,9.767786980E0,9.781235286E0
2.611929902E1,2.150471956E-1,-4.820006788E-1,9.773121834E0,9.787363298E0
2.612129902E1,1.875426024E-1,-5.067567229E-1,9.775334358E0,9.790257219E0
2.612329902E1,1.660809815E-1,-5.159025788E-1,9.767950058E0,9.782974328E0
2.612529902E1,1.675462276E-1,-5.166878700E-1,9.755884171E0,9.770993503E0
2.612729902E1,1.645295471E-1,-5.198960900E-1,9.752522469E0,9.767755956E0
2.612929902E1,1.597602814E-1,-5.150502324E-1,9.754494667E0,9.769389249E0
2.613129902E1,1.500015259E-1,-5.092275143E-1,9.754073143E0,9.768508381E0
2.613344590E1,1.354639232E-1,-4.978215694E-1,9.755328178E0,9.768961289E0
2.613558340E1,1.127860546E-1,-4.828626215E-1,9.750923157E0,9.763522900E0
2.613733496E1,8.410351723E-2,-4.621767104E-1,9.747244835E0,9.758558428E0
2.613929902E1,5.699157715E-2,-4.299986362E-1,9.753220558E0,9.762861165E0
2.614129902E1,3.941813484E-2,-4.055969119E-1,9.766695023E0,9.775192802E0
2.614329902E1,2.222776785E-2,-3.850067854E-1,9.778992653E0,9.786593974E0
2.614529902E1,4.989516456E-3,-3.703351021E-1,9.779500008E0,9.786510787E0
2.614729902E1,-1.220085099E-2,-3.570137918E-1,9.775285721E0,9.781810601E0
2.614929902E1,-3.999274597E-2,-3.534990847E-1,9.773074150E0,9.779546992E0
2.615129902E1,-6.716214865E-2,-3.427634835E-1,9.778637886E0,9.784873861E0
2.615347558E1,-8.146989346E-2,-3.398521543E-1,9.783579826E0,9.789819766E0
2.615529902E1,-8.957187831E-2,-3.479732573E-1,9.786491394E0,9.793085434E0
2.615729902E1,-8.655518293E-2,-3.696551621E-1,9.790292740E0,9.797651181E0
2.615929902E1,-6.775590777E-2,-3.999944627E-1,9.802446365E0,9.810837945E0
2.616130058E1,-4.805641621E-2,-4.230554402E-1,9.817337990E0,9.826566569E0
2.616329902E1,-1.920149848E-2,-4.481083751E-1,9.818285942E0,9.828525253E0
2.616529902E1,8.236053400E-3,-4.781124890E-1,9.804265976E0,9.815920268E0
2.616729902E1,9.165003896E-2,-5.913965702E-1,9.779251099E0,9.797545697E0
2.616929902E1,1.653340012E-1,-7.251366377E-1,9.784853935E0,9.813079283E0
2.617129902E1,1.803600043E-1,-8.068555593E-1,9.815728188E0,9.850485545E0
2.617329902E1,1.869392693E-1,-8.453926444E-1,9.819138527E0,9.857236754E0
2.617529902E1,1.886630952E-1,-8.820335269E-1,9.796201706E0,9.837639187E0
2.617729902E1,1.979813278E-1,-9.012445807E-1,9.771264076E0,9.814735862E0
2.617929902E1,1.844493002E-1,-8.933340907E-1,9.737735748E0,9.780366294E0
2.618129902E1,1.638400108E-1,-8.962646127E-1,9.702914238E0,9.745597904E0
2.618329902E1,1.588696390E-1,-8.965997696E-1,9.685245514E0,9.727955149E0
2.618529902E1,1.957595050E-1,-9.116162062E-1,9.683588028E0,9.728373090E0
2.618729902E1,1.855123341E-1,-9.128803611E-1,9.694668770E0,9.739320712E0
2.618929902E1,1.781094521E-1,-9.324458241E-1,9.699409485E0,9.745754078E0
2.619129902E1,1.810974181E-1,-9.470791817E-1,9.716685295E0,9.764411317E0
2.619329902E1,1.881746799E-1,-9.403657913E-1,9.742590904E0,9.789676964E0
2.619529902E1,1.794885099E-1,-9.210685492E-1,9.767663002E0,9.812635931E0
2.619729902E1,1.601242125E-1,-9.137519002E-1,9.780879021E0,9.824773622E0
2.619929902E1,1.561402529E-1,-9.216814637E-1,9.781558990E0,9.826127049E0
2.620129902E1,1.558529437E-1,-9.371863604E-1,9.773763657E0,9.819830163E0
2.620329902E1,1.571362466E-1,-9.502874017E-1,9.778944016E0,9.826265008E0
2.620529902E1,1.664257497E-1,-9.615496993E-1,9.781223297E0,9.829781510E0
2.620729902E1,1.808484197E-1,-9.789316654E-1,9.778244972E0,9.828788740E0
2.620929902E1,1.931833476E-1,-1.001973391E0,9.772662163E0,9.825792397E0
2.621129902E1,2.154781520E-1,-1.028893828E0,9.771541595E0,9.827923407E0
2.621329902E1,2.317012697E-1,-1.045107245E0,9.766686440E0,9.825176774E0
2.621529902E1,2.316533774E-1,-1.078645349E0,9.761035919E0,9.823184885E0
2.621729902E1,2.468996644E-1,-1.118829608E0,9.743922234E0,9.811052932E0
2.621929902E1,2.678824365E-1,-1.157768965E0,9.736499786E0,9.808752116E0
2.622129902E1,2.741456628E-1,-1.190693974E0,9.742570877E0,9.818889717E0
2.622329902E1,2.756875157E-1,-1.214894533E0,9.748682022E0,9.827958766E0
2.622529902E1,2.895260453E-1,-1.244084716E0,9.758124352E0,9.841369974E0
2.622729902E1,2.875052989E-1,-1.269626021E0,9.760671616E0,9.847097030E0
2.622929902E1,2.901868224E-1,-1.307597995E0,9.760777473E0,9.852248362E0
2.623129902E1,2.843353748E-1,-1.337688327E0,9.755796432E0,9.851183721E0
2.623347558E1,2.800545692E-1,-1.361563325E0,9.758364677E0,9.856874070E0
2.623529902E1,2.764632702E-1,-1.378246069E0,9.751889229E0,9.852681752E0
2.623729902E1,2.729772925E-1,-1.392688036E0,9.738826752E0,9.841689035E0
2.623929902E1,2.728240788E-1,-1.420393705E0,9.742868423E0,9.849641434E0
2.624129902E1,2.677770853E-1,-1.446538329E0,9.755318642E0,9.865618050E0
2.624329902E1,2.466027737E-1,-1.462301731E0,9.762271881E0,9.874264102E0
2.624529902E1,2.159570009E-1,-1.460932255E0,9.768160820E0,9.879166275E0
2.624729902E1,1.925991625E-1,-1.449871063E0,9.764722824E0,9.873653446E0
2.624929902E1,1.828403920E-1,-1.436166644E0,9.753891945E0,9.860751153E0
2.625129902E1,1.732923090E-1,-1.419819117E0,9.730524063E0,9.835091006E0
2.625329902E1,1.618288904E-1,-1.412377954E0,9.703766823E0,9.807348807E0
2.625529902E1,1.587068439E-1,-1.422845364E0,9.686020851E0,9.791255115E0
2.625729902E1,1.373601407E-1,-1.439729214E0,9.682477951E0,9.789896184E0
2.625929902E1,1.087925285E-1,-1.448348403E0,9.686595917E0,9.794880773E0
2.626129902E1,8.559749275E-2,-1.450522304E0,9.697293282E0,9.805551431E0
2.626329902E1,6.525636464E-2,-1.445906281E0,9.712960243E0,9.820208758E0
2.626529902E1,4.668693244E-2,-1.438417196E0,9.731778145E0,9.837618084E0
2.626729902E1,2.766739391E-2,-1.430717587E0,9.757875443E0,9.862243733E0
2.626929902E1,5.152322352E-3,-1.418794274E0,9.771733284E0,9.874197441E0
2.627129902E1,-2.025494538E-2,-1.408355594E0,9.761695862E0,9.862787732E0
2.627329902E1,-5.180094764E-2,-1.403232098E0,9.756198883E0,9.856731725E0
2.627529902E1,-7.055233419E-2,-1.396154761E0,9.763343811E0,9.862915802E0
2.627729902E1,-8.505161852E-2,-1.382191777E0,9.769367218E0,9.867027097E0
2.627929902E1,-1.040232778E-1,-1.374281406E0,9.772413254E0,9.869120074E0
2.628129902E1,-1.392180324E-1,-1.360768437E0,9.775382042E0,9.870621382E0
2.628329902E1,-1.799386293E-1,-1.348797441E0,9.765517235E0,9.859866090E0
2.628529902E1,-2.250453830E-1,-1.333876848E0,9.746631622E0,9.840055937E0
2.628729902E1,-2.494566590E-1,-1.317768574E0,9.737611771E0,9.829538424E0
2.628929902E1,-2.648369968E-1,-1.303365111E0,9.727325439E0,9.817828653E0
2.629129902E1,-2.804280818E-1,-1.273543000E0,9.712079048E0,9.799236252E0
2.629329902E1,-2.946304679E-1,-1.238491774E0,9.715019226E0,9.798074686E0
2.629529902E1,-3.039295375E-1,-1.217020631E0,9.725161552E0,9.805726878E0
2.629729902E1,-3.209858537E-1,-1.207414985E0,9.736806870E0,9.816633378E0
2.629929902E1,-3.465846181E-1,-1.181691766E0,9.756314278E0,9.833726893E0
2.630129902E1,-3.536044359E-1,-1.157289982E0,9.796192169E0,9.870650293E0
2.630329902E1,-3.505781591E-1,-1.139486790E0,9.809677124E0,9.881857137E0
2.630529902E1,-3.546195626E-1,-1.136460423E0,9.801928520E0,9.873960707E0
2.630730058E1,-3.683814406E-1,-1.138845086E0,9.791154861E0,9.864045141E0
2.630929902E1,-3.685921431E-1,-1.150078773E0,9.780304909E0,9.854588041E0
2.631129902E1,-3.738402426E-1,-1.169213176E0,9.783694267E0,9.860400068E0
2.631347558E1,-3.996784687E-1,-1.205901980E0,9.797591209E0,9.879612137E0
2.631529902E1,-4.007510543E-1,-1.264636517E0,9.823830605E0,9.912999277E0
2.631730058E1,-3.999561667E-1,-1.344660282E0,9.845618248E0,9.945062840E0
2.631929902E1,-3.670694232E-1,-1.411851168E0,9.851574898E0,9.958995514E0
2.632129902E1,-3.377356529E-1,-1.486531138E0,9.848682404E0,9.965961333E0
2.632329902E1,-3.089190722E-1,-1.586465120E0,9.855789185E0,9.987436259E0
2.632529902E1,-2.783115804E-1,-1.695640683E0,9.863009453E0,1.001157381E1
2.632729902E1,-2.387306392E-1,-1.799319267E0,9.860222816E0,1.002589328E1
2.632929902E1,-1.986900121E-1,-1.901494145E0,9.849314690E0,1.003315292E1
2.633129902E1,-1.558337957E-1,-1.997894287E0,9.841826439E0,1.004377486E1
2.633347558E1,-1.161858216E-1,-2.090750933E0,9.841864586E0,1.006215867E1
2.633529902E1,-8.194873482E-2,-2.165067196E0,9.840858459E0,1.007654339E1
2.633744433E1,-5.079538375E-2,-2.217318058E0,9.831214905E0,1.007828686E1
2.633929902E1,6.320692599E-3,-2.265565872E0,9.821704865E0,1.007961880E1
2.634129902E1,2.653733268E-2,-2.281999826E0,9.827393532E0,1.008889940E1
2.634329902E1,3.328897804E-2,-2.290494442E0,9.837602615E0,1.010078701E1
2.634529902E1,4.420653731E-2,-2.290733814E0,9.836970329E0,1.010026737E1
2.634729902E1,4.626555368E-2,-2.295311451E0,9.836424828E0,1.010078455E1
2.634929902E1,3.643975034E-2,-2.301249266E0,9.844756126E0,1.011020767E1
2.635129902E1,2.695871145E-2,-2.305137396E0,9.852705002E0,1.011880334E1
2.635329902E1,2.903687768E-2,-2.299314737E0,9.852934837E0,1.011770806E1
2.635529902E1,2.026452310E-2,-2.281205177E0,9.834538460E0,1.009566513E1
2.635730058E1,2.126051113E-3,-2.256860495E0,9.817941666E0,1.007399635E1
2.635929902E1,-1.425986551E-2,-2.212319136E0,9.806708336E0,1.005316307E1
2.636129902E1,-2.298433706E-2,-2.155452013E0,9.798577309E0,1.003287690E1
2.636329902E1,-4.728069529E-2,-2.096611977E0,9.796718597E0,1.001866820E1
2.636529902E1,-8.684248477E-2,-2.038777828E0,9.790828705E0,1.000122409E1
